종목코드,최고가,최저가,수익률(1달),수익률(3달),수익률(6달),수익률(1년),발행주식수,시가총액,업종명,액면가,자본금
192820,"153,500","45,800",+3.57,+28.92,+79.65,+187.28,"11,349,509","15,129",기타 화학제품 제조업,500,5674754500
222040,"6,980","3,850",+2.22,+16.80,+39.72,+53.73,"20,628,000","1,234",기타 식품 제조업,500,10314000000
241710,"38,600","6,500",+33.33,+30.47,+291.40,+454.88,"10,680,000","3,888",기타 화학제품 제조업,500,5340000000
355150,"3,985","1,784",-29.21,-35.13,-34.65,-17.02,"37,603,850",654,반도체 제조업,100,3760385000
169670,"11,600","6,010",+1.73,+4.38,+45.77,+43.88,"2,868,401",287,특수 목적용 기계 제조업,500,1763050000
166480,"9,980","5,380",-14.87,-20.06,-31.29,-44.82,"32,870,376","1,768",의약품 제조업,500,16435188000
196450,"2,710","1,234",-13.10,-22.29,-41.93,-19.61,"45,319,582",559,사진장비 및 광학기기 제조업,1000,45319582000
384470,"39,400","14,490",-24.59,-,-,-,"12,323,019","2,412",소프트웨어 개발 및 공급업,500,6161509500
450140,"7,240","2,695",-16.41,-26.63,-31.03,-,"62,777,250","1,833",자동차 판매업,500,32616685000
102940,"36,850","25,150",+4.58,+1.86,-16.97,-23.46,"11,412,356","3,127",기초 의약물질 및 생물학적 제제 제조업,500,5706178000
120110,"55,300","40,050",-5.90,-12.32,-2.49,+0.00,"27,519,091","12,486",화학섬유 제조업,5000,151434755000
950160,"15,500","8,110",-4.74,+1.32,-18.45,-52.32,"72,705,495","6,136",기초 의약물질 및 생물학적 제제 제조업,0,0
138490,"10,980","6,870",+10.95,+0.24,-19.59,-15.01,"38,000,000","3,120",합성고무 및 플라스틱 물질 제조업,1000,38000000000
282880,"43,500","22,779",-16.74,-15.80,-7.30,+19.78,"10,611,906","3,168",특수 목적용 기계 제조업,500,5305953000
121850,"3,660","1,539",-11.40,-23.38,-50.49,-13.87,"30,614,175",493,플라스틱제품 제조업,500,15307087500
448710,"25,850","12,730",-24.18,-,-,-,"5,081,792",647,컴퓨터 및 주변장치 제조업,100,607735000
322780,"3,520","1,800",-10.11,-17.39,-15.38,+14.52,"37,932,613",793,"영화, 비디오물, 방송프로그램 제작 및 배급업",100,3793261300
200130,"30,600","15,340",-2.95,-6.88,-27.80,-26.98,"29,543,558","4,757",기초 의약물질 및 생물학적 제제 제조업,500,14771779000
294570,"37,800","18,680",-3.66,-17.65,-32.11,-29.85,"10,254,685","1,942",소프트웨어 개발 및 공급업,500,5127342500
192400,"21,500","14,610",-6.85,+9.64,+10.07,+2.89,"35,562,185","5,946",기타 금융업,100,3556218500
284740,"32,700","19,860",-2.88,-8.39,-18.55,-30.10,"22,437,330","4,532",개인 및 가정용품 임대업,100,2243733000
317690,"7,200","4,140",-14.21,+12.10,-3.05,-2.25,"16,537,411",789,의료용 기기 제조업,500,8268705500
432720,"20,650","20,650",-,-,-,-,"10,193,520","2,105",반도체 제조업,500,5096760000
456190,"19,050","17,500",+6.31,+6.31,-,-,"1,754,286",334,의료용품 및 기타 의약 관련제품 제조업,500,877143000
365270,"15,920","8,420",-18.80,-41.40,-18.18,-32.41,"13,855,342","1,185",자연과학 및 공학 연구개발업,500,6927671000
348080,"5,850","2,550",+0.95,+12.54,-,-,"38,591,180","1,229",자연과학 및 공학 연구개발업,500,19295590000
115180,"12,200","3,815",-37.77,-52.13,-64.77,-66.83,"12,418,697",474,자연과학 및 공학 연구개발업,500,6209348500
445680,"71,500","17,330",-34.70,-,-,-,"8,012,492","2,300",의료용 기기 제조업,500,4006246000
182360,"27,500","13,710",-29.25,-30.64,-41.09,-21.12,"13,804,687","1,944",오디오물 출판 및 원판 녹음업,500,6902343500
405100,"15,400","10,832",-7.74,-1.38,-4.78,-,"11,988,108","1,458","그외 기타 전문, 과학 및 기술 서비스업",500,5994054000
136660,"3,400",777,+8.70,-9.09,-54.55,-58.25,"9,443,800",94,특수 목적용 기계 제조업,500,4721900000
355390,"75,300","22,800",-46.36,-,-,-,"4,046,008",939,소프트웨어 개발 및 공급업,1000,4046008000
264900,"9,220","7,890",-1.97,-1.12,-2.33,-1.36,"12,523,850","1,077",기타 식품 제조업,200,2659482000
259960,"236,500","146,500",+9.69,-3.22,-12.64,-5.60,"48,362,743","79,895",소프트웨어 개발 및 공급업,100,4923729000
215570,"2,570","1,056",-4.00,-24.76,-27.62,-33.33,"5,078,057",61,자연과학 및 공학 연구개발업,500,2539028500
114120,"10,850","10,850",+0.00,+0.00,+0.00,+0.00,"2,296,131",249,전자부품 제조업,1000,2296131000
110790,"13,150","8,150",-5.53,+6.53,-1.27,-12.27,"23,430,960","2,102",봉제의복 제조업,500,11715480000
900250,"4,485",776,-27.24,-33.15,+3.81,+111.53,"95,891,039","1,619",기타 금융업,0.5,47945520
214150,"40,500","15,200",-14.00,+8.86,+43.71,+110.68,"64,776,702","21,085",의료용 기기 제조업,100,6477670200
352770,"5,975","2,035",-14.69,-33.54,-58.66,-35.83,"31,975,079",668,의료용품 및 기타 의약 관련제품 제조업,100,3197507900
237880,"29,050","12,400",-7.07,+45.75,+23.06,+117.34,"18,071,353","4,870",기타 화학제품 제조업,500,9035676500
139670,"11,650","3,745",-11.67,-28.12,-44.02,-66.26,"13,981,411",524,소프트웨어 개발 및 공급업,500,6990705500
413600,"2,285","2,000",-3.68,-2.33,-3.90,+1.21,"3,430,000",72,금융 지원 서비스업,100,343000000
433530,"2,210","1,985",-2.13,-3.73,-0.48,+1.72,"4,105,000",85,금융 지원 서비스업,100,410500000
446840,"2,155","2,060",-1.43,-0.95,-,-,"5,880,000",122,금융 지원 서비스업,100,588000000
336040,"17,350","8,550",-10.00,-21.74,-16.28,-48.28,"4,204,105",378,의료용 기기 제조업,500,2102052500
219130,"35,200","17,650",-10.49,-40.19,-17.45,-5.86,"6,314,290","1,207",전자부품 제조업,500,3157145000
346010,"16,500","3,120",+33.06,+292.86,+83.95,-,"4,860,062",802,전자부품 제조업,500,2430031000
318660,"2,295","1,351",+17.35,+33.89,+10.83,+0.00,"2,152,101",43,소프트웨어 개발 및 공급업,500,1076050500
434190,"11,200","6,050",-19.91,-22.17,-23.56,-9.77,"7,369,434",507,일차전지 및 축전지 제조업,500,3684717000
360070,"89,200","29,900",+22.14,-4.06,+0.46,+80.38,"7,984,343","5,286",일차전지 및 축전지 제조업,500,3992171500
180060,"10,490","6,820",-7.19,+11.53,-2.73,-10.01,"9,347,666",832,기타 전기장비 제조업,500,4673833000
134580,"7,730","3,045",-3.10,-27.58,-42.66,-28.49,"22,025,767",688,통신 및 방송 장비 제조업,500,11012883500
323280,"3,840","1,430",-15.08,-22.69,+30.40,+75.17,"25,237,230",632,특수 목적용 기계 제조업,100,2523723000
116100,"1,998",919,+19.09,+19.53,-11.06,+70.46,"6,239,986",101,자동차 신품 부품 제조업,500,3119993000
124560,"6,020","2,995",-9.65,-17.95,-40.22,-42.84,"38,416,584","1,151",기타 운송관련 서비스업,100,3841658400
191420,"17,400","7,650",-11.15,-14.81,-40.84,-51.58,"8,108,834",620,기초 의약물질 및 생물학적 제제 제조업,500,4054417000
308700,720,162,-14.85,+86.15,+0.70,-30.65,"4,000,000",17,전구 및 조명장치 제조업,100,400000000
258050,"1,200",601,-17.82,-16.47,-16.86,-30.39,"9,994,242",71,기타 금속 가공제품 제조업,100,999424200
200230,"1,544",661,-12.03,-23.71,-35.05,-35.94,"111,881,453",778,통신 및 방송 장비 제조업,100,11188145300
214420,"6,540","3,230",-21.57,+2.88,+0.23,+31.39,"24,054,799","1,032",기타 화학제품 제조업,200,4810959800
393210,"8,728","3,214",-26.64,+10.83,-16.36,+13.86,"15,356,544",637,소프트웨어 개발 및 공급업,500,7678272000
215480,"5,130","3,330",-11.42,-12.58,-24.89,-32.22,"9,614,957",321,"섬유, 의복, 신발 및 가죽제품 소매업",500,4807478500
108230,"10,870","6,530",+1.33,+5.26,-13.04,+8.26,"38,023,245","2,890",특수 목적용 기계 제조업,500,19147956000
199800,"66,100","26,700",-13.15,-19.75,-39.29,-47.18,"7,919,274","2,301",자연과학 및 공학 연구개발업,500,3959637000
417790,"17,310","9,350",-4.96,+0.42,-,-,"10,999,650","1,055",영상 및 음향기기 제조업,100,1099965000
105550,"2,940","1,995",-6.92,+14.88,+12.95,-2.08,"44,355,630","1,045",전자부품 제조업,500,22177815000
290090,"19,900","10,800",+2.79,-0.77,-7.00,-6.25,"7,406,590",951,소프트웨어 개발 및 공급업,500,3703295000
322180,"12,380","2,270",-34.28,-4.08,+13.42,+116.71,"16,399,433",836,소프트웨어 개발 및 공급업,100,1643170800
117730,"37,150","5,820",-32.97,-29.02,+29.81,+208.73,"16,495,856","2,974",특수 목적용 기계 제조업,500,8247928000
204610,"2,580","1,239",+3.10,-3.76,-26.38,-,"67,069,720",893,소프트웨어 개발 및 공급업,100,6706972000
246710,"17,200","9,690",-17.35,-17.35,-29.68,-21.83,"21,199,418","2,080",기초 의약물질 및 생물학적 제제 제조업,500,10599709000
340570,"57,900","33,500",-0.12,-6.14,-6.55,+16.94,"8,128,000","3,479",의료용품 및 기타 의약 관련제품 제조업,500,4464000000
277880,"16,370","8,760",-13.31,-23.85,-25.00,+16.88,"20,156,158","1,995",특수 목적용 기계 제조업,500,10078079000
131290,"57,600","33,700",-5.39,-21.71,+3.59,+3.06,"11,061,429","4,469","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",500,5530714500
425420,"36,900","7,600",+6.72,+27.90,+264.91,-,"11,381,000","3,705",전자부품 제조업,100,1138100000
131100,"3,640","1,825",-5.93,-9.20,-40.07,-21.34,"28,048,252",512,"영화, 비디오물, 방송프로그램 제작 및 배급업",500,14024126000
356860,"30,300","16,130",+2.71,-5.92,+27.32,+36.38,"9,832,630","2,424",전자부품 제조업,500,4916315000
413300,"7,150","1,999",-15.86,-35.79,-39.00,-61.51,"1,241,515",30,"건축기술, 엔지니어링 및 관련 기술 서비스업",500,620757500
363280,"13,450","5,240",-14.38,-20.97,-51.44,-51.93,"50,429,268","2,723",기타 금융업,500,25836141000
321550,"13,700","6,410",-7.95,-4.42,-42.04,-42.40,"24,482,505","1,586",자연과학 및 공학 연구개발업,500,12241252500
425040,"60,100","28,100",-20.51,-37.29,-24.55,-,"10,626,114","3,315",기초 화학물질 제조업,500,5313057000
104480,"3,490","1,679",-10.02,-24.84,-33.27,-44.44,"90,895,434","1,568",화학섬유 제조업,500,45447717000
130740,"4,010","2,330",-32.27,+8.37,-14.49,-8.13,"11,276,679",299,자동차 신품 부품 제조업,500,5638339500
217880,"21,650","3,510",-17.41,-23.16,-76.33,-62.28,"5,363,645",198,소프트웨어 개발 및 공급업,500,2681822500
440110,"45,000","27,600",-7.75,-,-,-,"48,684,603","15,932",반도체 제조업,100,4868460300
388870,"25,000","8,730",-29.57,+13.75,-,-,"12,918,962","1,283",자연과학 및 공학 연구개발업,500,6459481000
214450,"154,400","59,900",-7.83,-6.12,+16.72,+91.15,"10,312,470","12,024",의료용품 및 기타 의약 관련제품 제조업,500,5156235000
217950,"29,000","19,450",-6.62,-16.19,+0.49,-30.56,"4,064,391",831,의약품 제조업,500,2032195500
208340,"3,695","1,124",+6.05,-49.42,-52.02,-65.98,"26,116,040",330,의약품 제조업,500,13058020000
177830,"5,260","3,400",-23.08,-14.47,-22.73,-10.05,"14,288,753",486,전자부품 제조업,500,7144376500
266870,"1,435",741,-24.70,-21.92,-17.76,-48.18,"6,408,680",47,기타 화학제품 제조업,500,3204340000
368770,"5,100","2,095",-15.16,-25.97,-20.68,+28.69,"32,854,225","1,002","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",100,3285422500
170790,"17,590","10,500",-5.20,-21.32,-12.24,+15.89,"6,856,330",850,통신 및 방송 장비 제조업,500,3428165000
441270,"11,670","6,160",+8.88,+5.84,-17.59,+10.90,"36,420,907","3,038",전자부품 제조업,500,18210453500
106240,"3,095","1,570",-8.66,-23.69,-29.98,-31.95,"15,923,057",250,전구 및 조명장치 제조업,500,7961528500
131760,"1,571",881,-14.61,-11.50,-32.33,-18.18,"43,431,583",391,특수 목적용 기계 제조업,500,21845701000
140860,"202,000","104,000",-12.19,-28.30,-1.98,+31.80,"6,965,159","9,986","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",500,3481979500
202960,"1,435",703,-10.73,-0.50,-1.50,-47.16,"11,915,582",94,소프트웨어 개발 및 공급업,500,5957791000
318010,"16,950","8,020",+1.68,-4.07,-8.51,-48.07,"7,929,338",673,기타 식품 제조업,500,3964669000
225590,"1,850","1,311",-5.65,-2.98,-4.84,-13.18,"26,636,713",356,봉제의복 제조업,100,2663671300
222110,"7,640","4,100",-15.76,+13.44,-21.15,-35.87,"10,677,630",514,의약품 제조업,500,5338815000
271830,"6,380","2,790",-25.92,-32.98,-,-,"28,722,846",809,특수 목적용 기계 제조업,100,2872284600
263750,"58,200","39,750",+4.08,-12.14,+13.32,+16.87,"64,247,855","31,160",소프트웨어 개발 및 공급업,100,6623450000
251970,"29,200","14,200",+1.57,+5.49,+38.84,+70.16,"12,400,000","3,218",플라스틱제품 제조업,500,6200000000
327610,"13,650","6,290",+4.00,-8.77,-2.01,-32.17,"8,401,272",655,자연과학 및 공학 연구개발업,500,4200636000
168360,"24,800","5,350",-14.34,+8.13,+64.44,-,"10,644,142","1,812",특수 목적용 기계 제조업,500,5322071000
119500,"4,160","3,065",-15.08,+5.68,-13.10,-14.43,"11,847,232",397,기타 금속 가공제품 제조업,500,6012340000
389140,"20,200","6,700",-14.39,-36.04,-50.18,-34.17,"11,073,235",751,"영화, 비디오물, 방송프로그램 제작 및 배급업",500,5564117500
189690,"3,990","2,065",+34.76,+25.68,+22.04,+24.07,"27,321,969",816,소프트웨어 개발 및 공급업,500,13660984500
318020,"18,100","18,100",+0.00,+0.00,+0.00,+0.00,"12,662,272","2,292",컴퓨터 및 주변장치 제조업,100,1266227200
256630,"2,275","1,559",-14.43,-17.07,-22.05,-23.77,"57,997,072",904,기타 금속 가공제품 제조업,100,5799707200
