,회사명,corp_code,stock_code,연도,ESG,재무제표,부채총계,영업이익,법인세차감전 순이익
2211,갤럭시아에스엠,00129554,011420,2020,C,"28,554,685,149","7,835,257,470","1,375,119,746","1,231,056,823"
2212,한농화성,00160861,011500,2020,C,"171,371,035,394","40,522,139,562","12,050,548,948","14,165,535,267"
2213,한신기계공업,00162072,011700,2020,C,"95,212,694,305","12,873,520,273","3,875,105,145","4,483,785,586"
2214,아센디오,00145437,012170,2020,C,"27,365,808,144","7,425,770,210","-3,464,251,994","-4,251,486,326"
2215,영화금속,00141413,012280,2020,C,"197,590,024,645","123,903,361,898","-6,062,068,476","-9,476,193,914"
2216,경인양행,00102113,012610,2020,C,"505,102,150,581","276,720,395,053","3,369,846,654","-6,178,698,384"
2217,대창,00112651,012800,2020,C,"620,282,789,660","398,932,796,868","28,350,816,775","10,637,027,834"
2218,계룡건설산업,00102432,013580,2020,C,"2,070,254,078,107","1,464,251,994,000","174,797,290,180","121,611,991,997"
2219,까뮤이앤씨,00129420,013700,2020,C,"166,218,113,728","83,452,574,818","2,818,116,436","9,761,325,834"
2220,지엠비코리아,00156354,013870,2020,C,"488,507,775,797","260,401,843,933","-9,655,812,327","-11,690,828,169"
2221,지누스,00150633,013890,2020,C,"896,807,385,623","482,394,178,227","86,722,514,270","57,451,452,677"
2222,한익스프레스,00129509,014130,2020,C,"301,687,969,270","233,096,247,589","10,659,805,644","-651,158,564"
2223,대영포장,00111458,014160,2020,C,"207,957,143,530","54,064,889,008","4,704,336,191","4,639,479,768"
2224,금강공업,00105299,014280,2020,C,"779,160,209,350","425,894,778,424","-1,457,088,714","3,176,741,606"
2225,태경비케이,00122481,014580,2020,C,"295,877,497,920","87,140,849,900","10,798,420,000","12,396,964,581"
2226,성문전자,00132628,014910,2020,C,"40,358,769,981","13,826,330,227","-634,764,313","-968,915,566"
2227,인디에프,00106881,014990,2020,C,"140,652,520,239","97,457,008,495","-19,644,822,312","-19,665,812,794"
2228,이스타코,00134565,015020,2020,C,"70,696,187,624","21,867,550,161","345,326,367","-89,499,763"
2229,에이엔피,00143314,015260,2020,C,"103,907,676,857","63,222,191,027","-11,594,834,942","-24,233,138,681"
2230,큐로,00108746,015590,2020,C,"197,708,845,052","90,342,468,342","9,583,311,143","2,142,762,190"
2231,일진홀딩스,00146649,015860,2020,C,"1,158,500,911,684","638,963,895,096","27,584,853,499","20,791,631,669"
2232,신대양제지,00135777,016590,2020,C,"809,132,235,371","209,644,030,154","64,604,114,820","60,319,375,827"
2233,광명전기,00103662,017040,2020,C,"165,884,690,369","56,097,483,957","4,237,432,604","5,856,601,628"
2234,수산중공업,00135111,017550,2020,C,"236,404,221,426","132,757,188,729","7,002,449,122","5,071,175,496"
2235,동원금속,00118008,018500,2020,C,"510,951,150,981","441,400,467,927","20,662,827,152","17,427,588,314"
2236,아시아나항공,00138792,020560,2020,C,"13,851,459,281,326","12,762,122,307,303","-271,788,563,756","-450,416,460,162"
2237,세원정공,00134316,021820,2020,C,"612,803,378,056","94,841,139,999","-8,519,247,879","6,294,037,315"
2238,삼원강재,00191588,023000,2020,C,"257,974,236,468","45,217,837,272","9,992,552,171","10,635,764,206"
2239,동남합성,00115065,023450,2020,C,"81,304,054,042","32,284,854,953","13,494,364,950","12,599,549,920"
2240,인지컨트롤스,00103510,023800,2020,C,"511,309,877,206","324,223,297,996","-2,884,749,740","311,496,438"
2241,인팩,00180795,023810,2020,C,"319,762,537,294","205,338,443,702","12,965,531,923","9,566,053,132"
2242,에쓰씨엔지니어링,00121969,023960,2020,C,"68,596,639,829","48,922,064,935","-1,999,554,570","-9,018,877,808"
2243,WISCOM,00142865,024070,2020,C,"130,666,514,703","13,938,143,324","-1,721,060,854","-1,075,581,903"
2244,디씨엠,00177199,024090,2020,C,"227,933,254,570","38,937,544,137","14,712,792,722","25,663,390,222"
2245,덕양산업,00114154,024900,2020,C,"513,044,313,543","457,267,350,709","-501,510,946","-9,016,014,259"
2246,KPX케미칼,00191472,025000,2020,C,"637,003,840,185","103,372,859,292","64,118,011,388","83,514,892,482"
2247,한국단자공업,00157070,025540,2020,C,"985,178,227,462","220,972,247,805","78,967,747,809","77,680,259,585"
2248,미래산업,00197759,025560,2020,C,"95,757,333,089","31,682,005,163","1,265,380,568","-6,722,372,567"
2249,제이준코스메틱,00136776,025620,2020,C,"87,885,496,181","28,058,348,174","-12,071,037,661","-18,364,670,950"
2250,부국철강,00123781,026940,2020,C,"132,192,727,015","18,923,711,690","1,788,700,609","1,026,374,482"
2251,동서,00144395,026960,2020,C,"1,525,770,284,059","128,513,682,208","45,114,689,622","148,332,402,036"
2252,마니커,00204208,027740,2020,C,"192,098,719,908","120,212,238,124","-30,941,490,241","-35,169,677,938"
2253,동아지질,00178754,028100,2020,C,"334,840,487,040","143,304,736,697","3,237,264,977","2,878,891,672"
2254,신도리코,00135795,029530,2020,C,"916,234,313,217","67,712,531,650","-14,618,313,385","-17,106,383,380"
2255,동원수산,00118044,030720,2020,C,"98,150,228,206","49,992,275,960","-2,093,027,593","-1,511,683,666"
2256,비케이탑스,00273615,030790,2020,C,"69,231,084,851","46,182,267,987","-3,417,462,534","-45,617,597,865"
2257,콤텍시스템,00186559,031820,2020,C,"185,294,099,826","86,103,598,552","1,744,237,653","-780,447,596"
2258,황금에스티,00218575,032560,2020,C,"452,295,227,735","150,228,429,667","23,749,717,803","27,483,273,680"
2259,KH 필룩스,00193009,033180,2020,C,"383,138,673,115","113,136,205,779","57,089,312","-44,985,571,716"
2260,자화전자,00146861,033240,2020,C,"355,988,092,105","83,535,078,752","-19,315,591,022","-7,479,618,132"
2261,체시스,00125576,033250,2020,C,"81,849,677,642","59,095,557,917","-2,804,091,417","-4,449,292,764"
2262,인천도시가스,00145862,034590,2020,C,"340,211,568,454","148,540,215,168","10,771,512,903","14,992,538,478"
2263,백산,00122551,035150,2020,C,"291,097,332,698","168,664,435,422","3,954,534,205","-11,028,521,121"
2264,YG PLUS,00249247,037270,2020,C,"150,978,437,293","46,829,152,368","3,949,008,207","693,284,879"
2265,한미반도체,00161383,042700,2020,C,"326,966,868,038","69,876,325,235","66,649,466,315","65,646,976,995"
2266,주연테크,00269241,044380,2020,C,"57,589,967,430","19,927,979,564","503,726,175","-1,041,338,900"
2267,진양화학,00347734,051630,2020,C,"38,258,641,605","10,653,288,367","196,204,525","1,146,105,685"
2268,세이브존I&C,00422895,067830,2020,C,"559,381,457,129","107,305,934,644","14,599,171,241","13,546,071,024"
2269,삼성출판사,00423690,068290,2020,C,"292,398,203,181","118,739,111,880","262,569,901","68,773,341,105"
2270,대웅제약,00427483,069620,2020,C,"1,363,043,826,228","671,659,304,534","16,867,985,498","13,447,593,952"
2271,한세엠케이,00357360,069640,2020,C,"149,681,758,411","71,842,627,238","-18,861,876,976","-24,717,931,739"
2272,DSR제강,00151298,069730,2020,C,"206,252,815,744","59,997,585,302","3,534,042,581","6,149,103,525"
2273,용평리조트,00365989,070960,2020,C,"911,905,132,370","534,133,790,212","-6,952,265,836","-23,805,581,917"
2274,유엔젤,00416654,072130,2020,C,"48,567,846,707","13,146,431,420","1,199,379,872","-1,248,307,887"
2275,이엔플러스,00469799,074610,2020,C,"90,581,867,981","35,058,083,637","-8,333,208,991","-14,091,243,788"
2276,새론오토모티브,00305668,075180,2020,C,"248,085,257,765","30,173,635,594","-2,726,922,349","248,359,597"
2277,세진중공업,00415628,075580,2020,C,"448,124,447,100","286,959,693,090","1,183,330,258","5,514,539,751"
2278,텔코웨어,00361488,078000,2020,C,"123,096,513,916","13,083,158,049","546,069,819","1,904,633,163"
2279,일진다이아,00508274,081000,2020,C,"247,688,526,423","59,150,952,031","9,095,834,776","9,649,922,231"
2280,이월드,00540605,084680,2020,C,"447,853,889,847","85,228,986,991","-14,087,152,320","-17,673,065,322"
2281,엔케이,00172228,085310,2020,C,"140,196,785,702","50,718,430,029","-313,881,535","-5,334,898,607"
2282,진도,00557933,088790,2020,C,"128,453,979,432","31,364,731,748","-1,691,198,041","-751,248,550"
2283,메타랩스,00442835,090370,2020,C,"77,019,665,045","23,555,344,652","-580,360,008","-16,493,581,514"
2284,세원이앤씨,00585219,091090,2020,C,"324,723,874,777","154,627,980,772","-5,963,074,656","-31,114,415,123"
2285,디아이씨,00112165,092200,2020,C,"604,617,279,535","533,974,824,669","-70,962,145,911","-117,772,171,076"
2286,기신정기,00106614,092440,2020,C,"251,675,969,698","14,432,033,972","9,258,706,682","10,813,696,422"
2287,형지엘리트,00441243,093240,2020,C,"114,344,168,293","53,840,116,535","1,992,177,674","-1,015,313,123"
2288,진양홀딩스,00646732,100250,2020,C,"548,008,471,823","159,267,419,212","11,580,141,753","38,816,842,803"
2289,인바이오젠,00652423,101140,2020,C,"96,881,140,291","18,974,862,540","-5,259,525,262","-45,218,379,302"
2290,쌍방울,00681142,102280,2020,C,"350,525,094,865","135,141,277,145","-1,261,285,101","-18,696,318,114"
2291,일진전기,00683469,103590,2020,C,"790,379,091,642","481,494,842,226","13,776,691,618","5,007,072,044"
2292,미원홀딩스,00706715,107590,2020,C,"331,257,262,740","132,989,917,528","21,798,300,318","30,303,032,885"
2293,호전실업,00226316,111110,2020,C,"272,119,291,261","164,917,411,222","1,538,991,428","-11,121,468,066"
2294,락앤락,00561866,115390,2020,C,"783,185,018,158","117,856,758,172","28,927,882,916","30,855,959,390"
2295,KC코트렐,00797364,119650,2020,C,"281,917,548,946","269,571,481,879","-44,693,530,573","-63,093,302,617"
2296,조선선재,00796994,120030,2020,C,"125,961,385,802","9,019,080,172","12,709,817,876","11,397,195,934"
2297,대성산업,00828789,128820,2020,C,"1,101,676,163,724","615,662,691,860","10,027,475,041","62,638,552,582"
2298,미원화학,00855163,134380,2020,C,"125,335,557,267","12,430,856,368","16,152,477,354","15,929,356,305"
2299,시디즈,00852087,134790,2020,C,-,-,-,-
2300,드림텍,00415646,192650,2020,C,"604,275,054,497","302,024,084,764","28,603,823,210","19,953,823,670"
2301,제이에스코퍼레이션,00332927,194370,2020,C,"504,395,888,494","353,700,900,808","7,945,475,240","1,710,444,562"
2302,금호에이치티,00105606,214330,2020,C,"344,298,588,585","121,158,723,361","-4,710,923,925","-8,373,102,791"
2303,토니모리,00816544,214420,2020,C,"194,228,001,004","126,955,130,959","-25,530,976,710","-43,205,439,863"
2304,미원에스씨,01234297,268280,2020,C,"327,103,636,590","66,014,613,786","49,208,180,724","45,794,909,678"
2305,제일약품,01236897,271980,2020,C,"409,663,297,406","237,184,009,648","12,904,372,878","12,551,989,779"
2306,동아타이어,01262458,282690,2020,C,"395,823,339,051","28,953,953,770","16,952,903,170","17,998,232,088"
2307,에어부산,00651901,298690,2020,C,"1,034,490,515,119","924,223,794,563","-188,684,534,775","-169,785,510,832"
2308,삼천당제약,00128546,000250,2020,C,"317,078,865,822","59,382,900,115","5,522,905,191","16,580,831,053"
2309,서부T&D,00130383,006730,2020,C,"1,978,940,581,579","1,348,674,282,034","-22,674,450,439","-36,174,159,839"
2310,네이처셀,00117276,007390,2020,C,"85,749,949,699","23,067,827,816","-6,410,732,429","-18,869,661,732"
2311,에스엠코어,00137915,007820,2020,C,"92,894,961,096","23,113,378,493","1,559,220,846","41,056,929"
2312,SGC이테크건설,00141246,016250,2020,C,"663,630,036,116","525,935,554,552","-36,417,532,959","-44,846,174,047"
2313,KCC건설,00105466,021320,2020,C,"977,535,499,042","576,990,405,484","54,302,650,524","45,620,741,074"
2314,유진기업,00184667,023410,2020,C,"4,708,657,424,261","3,900,569,352,701","45,410,588,152","38,536,970,728"
2315,동화기업,00173032,025900,2020,C,"1,586,439,706,471","885,358,571,136","66,825,839,207","51,996,334,066"
2316,코엔텍,00197476,029960,2020,C,"191,437,177,238","40,047,320,345","31,035,919,250","32,960,391,181"
2317,시그네틱스,00158219,033170,2020,C,"166,745,909,058","60,374,159,529","-14,479,048,347","-42,114,525,655"
2318,코웰패션,00155948,033290,2020,C,"433,388,726,463","95,494,225,074","81,432,583,054","96,336,445,807"
2319,네패스,00227333,033640,2020,C,"801,694,287,852","541,088,884,320","-3,566,837,922","-60,681,788,763"
2320,KG이니시스,00264547,035600,2020,C,"1,400,502,734,602","948,344,646,338","98,005,684,762","91,637,651,695"
2321,SFA반도체,00301246,036540,2020,C,"586,544,872,750","231,720,075,983","34,282,018,123","20,890,802,606"
2322,영풍정밀,00141389,036560,2020,C,"326,744,254,891","45,326,810,621","10,335,417,988","17,303,698,951"
2323,KCI,00265041,036670,2020,C,"84,521,834,888","9,944,468,777","14,091,715,015","13,534,638,965"
2324,이오테크닉스,00246417,039030,2020,C,"481,155,772,953","71,342,148,549","38,485,391,168","30,610,638,191"
2325,오스코텍,00263654,039200,2020,C,"76,387,767,596","19,146,657,781","1,580,436,682","1,293,239,060"
2326,나노엔텍,00230425,039860,2020,C,"52,815,450,218","7,328,439,229","3,403,054,085","2,114,928,711"
2327,KG모빌리언스,00405278,046440,2020,C,"470,246,151,851","194,834,283,652","45,704,826,491","41,639,178,806"
2328,현대바이오,00313649,048410,2020,C,"93,740,989,045","41,403,365,809","-4,539,984,440","-7,933,438,045"
2329,리노공업,00369657,058470,2020,C,"361,533,314,540","24,192,132,028","77,881,753,690","73,552,367,557"
2330,인선이엔티,00375931,060150,2020,C,"486,281,449,840","173,696,577,169","48,944,471,466","45,625,263,499"
2331,다원시스,00523307,068240,2020,C,"611,544,095,634","388,966,519,515","16,411,814,225","8,635,382,375"
2332,셀트리온제약,00541349,068760,2020,C,"548,074,597,598","247,513,800,382","23,629,562,504","20,127,847,508"
2333,차바이오텍,00525679,085660,2020,C,"1,313,710,050,751","676,834,464,631","-2,446,838,471","-30,981,179,788"
2334,동국제약,00114808,086450,2020,C,"663,165,455,661","227,359,471,607","84,733,110,401","80,030,775,023"
2335,메디톡스,00580199,086900,2020,C,"467,764,378,987","222,962,011,981","-37,069,534,839","-42,138,869,072"
2336,에이스테크,00556907,088800,2020,C,"352,970,037,999","281,474,930,132","-61,357,335,935","-76,651,530,824"
2337,상아프론테크,00181299,089980,2020,C,"283,345,311,095","133,328,732,305","7,384,122,267","7,123,686,765"
2338,아미코젠,00545734,092040,2020,C,"283,367,945,100","90,634,027,344","3,102,951,479","40,814,363,877"
2339,제넥신,00545929,095700,2020,C,"596,907,820,763","60,374,712,273","-39,159,543,458","27,535,895,606"
2340,에스앤에스텍,00411048,101490,2020,C,"185,990,770,110","21,522,470,384","11,036,484,319","10,963,515,972"
2341,이엔에프테크놀로지,00530185,102710,2020,C,"463,470,436,782","148,988,519,052","68,167,276,315","63,370,138,098"
2342,티케이케미칼,00693554,104480,2020,C,"678,929,481,218","411,702,207,528","-20,797,163,781","961,268,529"
2343,원익머트리얼즈,00623661,104830,2020,C,"400,109,186,457","61,495,880,999","45,932,451,105","41,604,481,773"
2344,메지온,00808022,140410,2020,C,"75,625,433,817","18,815,705,288","-7,530,525,117","-12,836,486,686"
2345,레고켐바이오,00842619,141080,2020,C,"135,912,348,063","23,786,163,817","-29,761,761,146","-8,826,761,782"
2346,서진시스템,00838005,178320,2020,C,"692,052,471,094","450,148,491,496","4,906,027,906","-2,243,038,085"
2347,알테오젠,00989619,196170,2020,C,"159,206,928,125","98,625,173,163","-58,168,688","-17,691,529,370"
2348,메가스터디교육,01074862,215200,2020,D,"554,023,182,914","277,085,367,209","32,815,677,164","28,524,347,252"
2349,RFHIC,01078178,218410,2020,D,"312,304,514,870","95,183,250,371","-2,996,706,640","537,165,717"
2350,씨아이에스,01090471,222080,2020,D,"233,885,479,276","169,411,779,244","13,910,777,480","-4,123,180,525"
2351,에코마케팅,01029394,230360,2020,D,"195,020,171,116","45,744,337,164","58,860,907,917","69,589,601,195"
2352,메드팩토,01336373,235980,2020,D,"58,496,133,331","2,753,220,482","-27,799,946,251","-25,352,138,751"
2353,셀리버리,01182444,268600,2020,D,"60,516,057,926","22,122,808,677","-17,611,649,175","-17,936,565,565"
2354,엘앤씨바이오,01181515,290650,2020,D,"80,575,589,282","19,322,699,724","7,324,167,328","12,944,498,714"
2355,국보,00104519,001140,2020,D,"90,823,630,562","59,996,330,250","-10,803,222,467","-21,631,882,349"
2356,비비안,00107677,002070,2020,D,"189,039,183,775","98,783,158,199","2,011,566,911","-50,687,578,072"
2357,흥아해운,00167208,003280,2020,D,"286,775,957,768","313,059,822,973","-5,797,542,983","-53,538,921,663"
2358,진양산업,00150439,003780,2020,D,"70,722,583,811","27,292,881,209","7,890,467,523","7,311,009,761"
2359,성안,00132868,011300,2020,D,"244,986,458,105","245,341,868,044","-27,273,419,510","-46,868,786,635"
2360,세우글로벌,00134176,013000,2020,D,"47,098,886,356","4,114,500,067","1,818,515,980","-14,098,088"
2361,한국주강,00159564,025890,2020,D,"46,460,626,063","16,447,220,094","-128,366,275","-1,069,421,232"
2362,이아이디,00480950,093230,2020,D,"225,852,507,228","78,640,062,741","-1,736,272,289","-21,818,719,885"
2363,아시아나IDT,00458234,267850,2020,D,"204,901,871,485","74,658,633,096","8,763,597,425","-9,692,628,875"
2364,리더스 기술투자,00110750,019570,2020,D,"81,800,078,267","45,095,106,343","1,733,306,736","2,480,666,210"
2365,아난티,00161781,025980,2020,D,"1,143,676,045,142","776,959,250,375","-31,723,745,964","-49,742,103,200"
2366,상상인,00306162,038540,2020,D,"3,605,932,131,664","2,914,390,922,520","94,052,923,307","87,696,218,805"
