회사명,corp_code,stock_code,연도,ESG,재무제표,부채총계,영업이익,법인세차감전 순이익
후성,595191,93370,2022,B,"933,755,417,033","518,459,264,841","105,370,138,192","133,421,841,827"
효성 ITX,414850,94280,2022,B+,"176,818,736,427","111,070,179,540","22,323,153,949","19,589,651,370"
웅진씽크빅,628189,95720,2022,B+,"790,792,230,162","425,863,102,369","27,552,372,229","7,316,423,153"
동성케미컬,679314,102260,2022,B+,"899,511,754,452","410,505,252,005","55,370,343,076","55,772,698,025"
풍산,684714,103140,2022,B,"3,395,297,191,796","1,553,056,946,285","231,619,553,412","219,757,501,334"
영원무역,776820,111770,2022,B+,"4,513,623,780,811","1,399,319,640,332","823,027,257,046","881,755,852,631"
GKL,557508,114090,2022,A,"609,513,166,650","227,057,758,258","-13,917,278,200","-25,055,610,545"
한전산업,194947,130660,2022,C,"157,781,435,629","61,835,339,210","18,651,295,433","21,105,704,248"
선진,855093,136490,2022,C,"1,333,616,177,351","892,994,227,026","70,603,246,898","41,638,288,840"
코오롱플라스틱,241005,138490,2022,B,"387,043,503,761","131,310,107,999","46,041,896,346","45,082,747,593"
한국타이어앤테크놀로지,937324,161390,2022,B+,"12,581,364,159,005","3,705,654,911,026","705,818,089,039","858,353,826,334"
한국콜마,939331,161890,2022,B+,"2,933,309,479,342","1,463,836,379,752","73,280,441,382","16,973,794,860"
동일고무벨트,939687,163560,2022,B,"381,228,401,577","163,224,624,863","8,078,839,374","7,810,959,621"
엔에이치엔,983271,181710,2022,A,"3,025,182,021,029","1,032,762,862,400","39,053,530,657","1,521,608,996"
아세아시멘트,990165,183190,2022,C,"2,040,009,732,425","1,061,327,445,519","117,970,811,813","82,912,383,689"
경보제약,101664,214390,2022,B+,"240,544,942,124","96,840,886,918","1,392,651,796","-614,836,349"
잇츠한불,911955,226320,2022,C,"486,153,355,769","30,243,344,892","4,808,880,833","10,436,282,612"
현대코퍼레이션홀딩스,1108099,227840,2022,B,"296,127,566,149","71,951,244,118","14,277,070,571","34,875,099,786"
두산밥캣,1032486,241560,2022,B+,"9,248,386,178,000","4,223,998,511,000","1,071,606,774,000","886,277,487,000"
화승엔터프라이즈,1128613,241590,2022,B+,"1,475,831,730,945","884,648,845,256","52,800,968,970","6,493,936,191"
넷마블,904672,251270,2022,B,"8,935,573,715,860","3,313,765,261,202","-108,688,598,689","-941,473,679,190"
진에어,653024,272450,2022,B+,"771,895,322,061","662,850,263,536","-67,279,707,925","-90,190,923,390"
삼양패키징,1060814,272550,2022,B,"642,561,000,000","281,487,000,000","23,696,000,000","20,350,000,000"
한일시멘트,1319808,300720,2022,C,"2,460,836,871,897","885,820,287,173","117,984,446,512","116,031,468,481"
세아제강,1325979,306200,2022,B+,"1,465,129,428,987","636,127,562,772","215,165,657,893","211,145,517,673"
동진쎄미켐,118804,5290,2022,C,"1,374,303,530,098","673,516,166,268","216,308,703,354","210,963,962,073"
NICE평가정보,158325,30190,2022,B,"481,091,462,120","139,446,697,557","71,616,495,095","74,705,266,693"
주성엔지니어링,252135,36930,2022,C,"833,063,199,031","348,454,879,955","123,884,000,542","135,068,830,067"
지니뮤직,223762,43610,2022,C,"340,102,689,990","158,930,776,532","13,820,761,140","19,263,831,293"
서울반도체,130763,46890,2022,B,"1,289,871,955,246","514,302,591,299","-33,437,894,990","-30,777,676,427"
안랩,298270,53800,2022,B+,"345,012,452,317","85,667,243,409","26,987,237,453","16,542,117,754"
에스에프에이,358271,56190,2022,C,"1,925,346,831,568","512,535,734,431","160,920,342,192","152,244,089,619"
엘앤에프,398701,66970,2022,C,"3,023,932,974,764","1,738,602,594,287","266,321,029,961","340,535,961,422"
아이티엠반도체,579980,84850,2022,B,"654,754,161,946","456,973,303,715","-16,157,288,816","-18,875,585,054"
에코프로,536541,86520,2022,C,"5,345,782,603,044","2,824,001,949,335","613,226,487,106","306,616,814,981"
나스미디어,486097,89600,2022,B+,"518,025,081,441","275,583,655,118","33,052,555,800","36,030,646,306"
비에이치,447609,90460,2022,C,"1,007,315,366,070","429,340,136,571","131,267,542,314","164,456,373,822"
셀트리온헬스케어,554024,91990,2022,B,"4,454,598,566,766","2,392,807,160,111","228,887,112,078","229,572,580,126"
고영,579999,98460,2022,B,"391,686,493,023","86,511,583,085","44,258,682,098","50,419,495,591"
LX세미콘,525934,108320,2022,A,"1,289,618,542,133","339,257,893,379","310,623,962,750","303,970,572,150"
하림,857727,136480,2022,B,"909,832,722,503","608,732,162,785","46,819,347,142","3,763,249,792"
케어젠,549891,214370,2022,C,"234,070,032,770","18,092,034,704","33,625,928,175","34,457,008,420"
원익IPS,1135941,240810,2022,B,"1,121,670,538,661","251,943,234,499","97,554,876,588","117,338,639,677"
매일유업,1234507,267980,2022,A,"974,748,292,974","477,924,807,928","60,688,076,526","24,438,337,913"
동화약품,119195,20,2022,C,"461,136,459,052","82,463,208,091","29,915,077,882","23,085,548,187"
유유제약,144818,220,2022,C,"195,205,072,788","71,831,031,376","-592,113,629","-3,810,376,632"
대원강업,111847,430,2022,C,"1,010,418,825,338","412,406,943,010","22,056,715,849","11,612,336,520"
조선내화,148984,480,2022,D,"1,620,442,052,683","793,378,121,821","22,597,868,685","53,761,394,435"
삼일제약,128032,520,2022,D,"356,700,496,639","230,880,901,101","4,016,581,828","1,058,097,387"
CS홀딩스,149026,590,2022,C,"364,121,570,785","33,693,421,213","15,632,045,335","22,814,991,200"
천일고속,151395,650,2022,D,"54,845,658,330","28,229,905,515","-7,411,183,633","-5,937,544,466"
화천기공,166519,850,2022,D,"474,032,615,936","128,766,812,502","8,182,884,639","44,905,273,596"
강남제비스코,100939,860,2022,C,"957,791,314,832","278,945,532,072","4,405,118,561","-19,952,330,091"
유니온,144252,910,2022,C,"376,111,723,330","201,552,927,080","2,897,590,739","-10,749,945,690"
페이퍼코리아,134723,1020,2022,D,"501,830,145,462","440,215,219,986","25,843,738,569","1,711,163,918"
JW중외제약,149947,1060,2022,C,"627,972,755,001","402,213,719,428","62,960,870,729","45,361,952,269"
대한제분,113243,1130,2022,D,"1,318,431,898,542","399,078,814,703","43,274,283,090","55,132,475,147"
금호전기,106395,1210,2022,D,"61,814,213,952","48,974,883,827","-11,787,966,654","-16,261,105,845"
백광산업,122472,1340,2022,D,"403,243,057,624","193,923,293,147","27,878,061,132","24,356,045,399"
BYC,122579,1460,2022,D,"668,872,026,401","153,134,740,019","25,326,353,051","48,115,688,693"
대한제당,113234,1790,2022,D,"1,219,466,296,000","681,747,544,000","38,051,122,000","34,383,267,000"
KISCO홀딩스,159740,1940,2022,C,"1,735,936,557,627","239,739,584,991","197,916,716,776","182,586,375,737"
코오롱,152862,2020,2022,C,"4,477,491,140,077","3,322,537,563,034","310,967,816,142","256,632,640,481"
경농,101433,2100,2022,C,"448,632,689,252","188,148,524,944","40,975,101,750","37,927,298,330"
삼양통상,127042,2170,2022,C,"457,536,775,769","40,424,121,033","16,445,205,668","20,015,230,734"
한국수출포장공업,158112,2200,2022,D,"345,521,340,104","64,604,055,301","25,702,536,748","26,947,914,214"
아세아제지,138729,2310,2022,C,"1,034,948,261,694","230,662,239,691","109,447,038,390","121,519,996,836"
SH에너지화학,136457,2360,2022,C,"124,160,292,131","30,058,823,992","805,218,302","2,439,481,375"
화성산업,174527,2460,2022,B,"746,127,741,905","389,175,292,526","14,545,076,827","29,474,012,146"
제일파마홀딩스,148443,2620,2022,D,"865,677,012,176","445,884,552,551","-7,547,961,141","-83,860,626,307"
TCC스틸,117300,2710,2022,C,"507,482,316,790","298,677,336,481","43,983,210,872","35,652,981,738"
국제약품,104722,2720,2022,C,"136,592,862,806","62,513,602,796","5,272,527,164","4,745,086,347"
삼영무역,127167,2810,2022,B,"624,208,062,873","112,174,817,744","19,352,102,542","57,476,265,429"
한국쉘석유,158149,2960,2022,C,"172,340,453,951","59,384,706,208","35,071,601,445","36,329,376,659"
혜인,165343,3010,2022,D,"240,522,145,627","132,475,114,237","2,682,218,552","3,028,732,162"
코오롱글로벌,152880,3070,2022,C,"2,834,147,586,184","2,270,737,072,633","166,687,315,258","162,131,408,382"
성보화학,132725,3080,2022,D,"170,785,287,337","33,383,212,096","1,904,947,045","2,530,076,201"
대웅,111810,3090,2022,B+,"2,158,905,107,252","879,409,305,644","207,334,242,877","154,932,220,132"
디아이,118275,3160,2022,D,"274,585,823,020","111,206,586,935","11,153,444,246","15,189,669,527"
대원제약,111999,3220,2022,B,"453,550,065,821","204,784,866,664","43,006,376,510","38,722,020,221"
한진중공업홀딩스,163673,3480,2022,C,"1,995,988,000,000","1,629,209,000,000","37,130,000,000","17,894,000,000"
현대약품,164706,4310,2022,D,"181,159,427,810","94,604,146,368","7,970,050,715","5,669,707,339"
세방,133812,4360,2022,C,"1,280,973,786,600","277,495,007,259","45,146,617,926","65,902,605,150"
삼일씨엔에스,109806,4440,2022,D,"411,440,527,283","140,597,279,518","-6,978,041,314","-8,058,464,687"
삼화왕관,129235,4450,2022,D,"222,783,556,966","103,072,772,485","3,605,485,104","-16,565,360,314"
세방전지,133858,4490,2022,C,"1,676,981,981,164","430,957,932,473","81,090,384,601","70,432,022,975"
깨끗한나라,113492,4540,2022,C,"661,046,979,250","419,699,356,872","3,754,759,313","-2,675,629,050"
동일산업,172936,4890,2022,C,"499,402,713,211","82,125,521,241","22,590,867,293","28,752,143,279"
조광페인트,148920,4910,2022,C,"386,108,212,060","216,375,249,483","-1,615,834,521","-10,204,999,539"
코스모신소재,129989,5070,2022,D,"451,321,116,581","200,117,019,634","32,475,176,321","35,572,341,513"
한창,163716,5110,2022,D,"113,480,993,232","90,132,832,628","9,846,444,821","3,681,179,259"
국동,168331,5320,2022,D,"175,008,166,225","65,952,316,049","17,033,935,517","8,470,363,942"
모나미,121288,5360,2022,D,"218,432,623,722","111,823,225,016","6,277,196,330","3,879,112,788"
코스모화학,160302,5420,2022,D,"807,858,896,061","409,208,860,809","41,427,923,296","36,014,119,114"
한국공항,156691,5430,2022,C,"421,095,042,761","81,818,613,944","2,592,551,465","6,806,481,075"
삼진제약,128412,5500,2022,D,"406,556,944,095","130,692,791,177","23,184,322,386","25,226,251,200"
삼영전자공업,127200,5680,2022,C,"539,337,299,822","17,579,609,175","16,282,037,403","24,450,805,580"
파미셀,145163,5690,2022,D,"112,694,189,040","32,982,274,160","8,873,366,509","5,968,957,598"
크라운해태홀딩스,153126,5740,2022,C,"1,153,770,087,447","635,811,691,855","38,440,307,559","39,811,042,495"
풍산홀딩스,155531,5810,2022,B,"1,142,781,392,226","178,221,821,848","80,160,431,979","88,055,476,053"
원림,143794,5820,2022,D,"169,931,826,485","26,002,568,470","3,400,937,500","7,691,933,502"
휴니드테크놀러지스,111421,5870,2022,D,"304,125,357,471","159,788,538,743","12,661,325,441","13,022,727,799"
대한해운,113535,5880,2022,C,"4,490,260,111,628","2,706,138,104,863","267,671,830,651","184,983,722,550"
이수화학,145552,5950,2022,C,"1,188,076,573,138","782,591,483,389","35,990,535,226","32,909,588,468"
동원산업,118026,6040,2022,C,"7,061,179,537,459","4,152,704,107,718","494,432,749,962","405,754,467,887"
삼아알미늄,126779,6110,2022,C,"288,153,289,588","150,214,354,677","22,571,051,710","21,047,030,875"
한국전자홀딩스,159254,6200,2022,D,"469,100,261,248","123,768,339,272","30,029,847,771","31,896,632,206"
대구백화점,108977,6370,2022,C,"470,347,262,546","238,926,889,458","-16,303,455,665","-18,433,021,662"
카프로,159810,6380,2022,C,"302,205,591,680","275,602,853,303","-122,282,523,566","-177,047,403,644"
대한유화,260383,6650,2022,C,"2,195,832,515,923","333,880,102,156","-214,640,345,650","-204,385,808,134"
영풍제지,141404,6740,2022,D,"203,670,379,646","67,139,875,786","7,804,011,246","10,009,646,618"
벽산,122898,7210,2022,D,"601,820,033,901","299,532,316,523","18,828,034,737","15,539,807,487"
한국특강,124090,7280,2022,D,"549,828,403,701","348,575,828,632","30,699,585,427","32,334,910,921"
샘표,130091,7540,2022,C,"465,919,907,060","138,655,949,073","10,335,490,908","14,191,541,151"
국도화학,104388,7690,2022,D,"1,499,093,658,603","640,905,700,204","96,930,520,486","97,677,168,367"
코리아써키트,152686,7810,2022,D,"1,293,448,547,101","541,835,924,394","99,194,841,606","99,531,662,792"
태평양물산,154329,7980,2022,C,"721,226,342,857","519,858,775,950","68,441,024,827","31,607,745,595"
사조동아원,137252,8040,2022,C,"481,673,723,451","250,702,675,272","15,251,124,105","-2,691,294,414"
서흥,131692,8490,2022,B,"926,418,535,898","456,694,418,262","61,977,343,251","51,945,894,785"
율촌화학,145260,8730,2022,C,"653,136,152,620","319,324,397,285","-4,622,788,865","-5,652,089,074"
케이씨티시,103042,9070,2022,D,"630,078,626,843","371,680,925,896","37,534,026,539","30,673,744,913"
SIMPAC,138260,9160,2022,D,"965,098,438,859","365,415,682,268","118,946,231,131","95,618,433,988"
신원,136864,9270,2022,D,"510,124,893,723","284,616,541,652","33,368,554,911","25,473,676,434"
광동제약,103592,9290,2022,C,"932,023,758,862","384,977,525,142","38,244,441,686","36,290,716,419"
참엔지니어링,153621,9310,2022,C,"739,665,588,573","653,553,594,852","1,308,108,163","2,510,062,719"
한올바이오파마,162586,9420,2022,C,"213,451,232,698","45,194,772,072","1,505,787,596","1,929,429,576"
KC그린홀딩스,159971,9440,2022,D,"792,860,678,470","534,872,842,836","13,566,515,116","-3,555,368,377"
모토닉,151128,9680,2022,B,"464,094,161,172","33,436,780,037","13,782,733,618","28,900,103,260"
한국내화,160205,10040,2022,C,"325,998,841,087","105,655,719,304","10,520,196,988","1,037,986,567"
고려아연,102858,10130,2022,B,"12,097,918,358,974","2,866,186,242,426","919,171,130,822","881,480,750,499"
웰바이오텍,141273,10600,2022,D,"60,207,812,882","22,410,292,079","2,559,154,200","-5,027,218,767"
평화홀딩스,155124,10770,2022,C,"558,370,415,231","435,879,831,455","3,604,505,748","-12,610,658,612"
에넥스,139764,11090,2022,C,"128,080,156,342","83,739,059,135","-23,533,540,970","-22,814,475,314"
CJ씨푸드,129013,11150,2022,B,"143,409,086,635","67,719,807,379","4,135,027,843","6,675,009,145"
유니켐,137207,11330,2022,D,"434,878,230,535","295,710,101,541","3,268,803,035","-2,473,082,608"
STX,138297,11810,2022,C,"741,784,000,000","639,377,000,000","-1,955,000,000","-19,571,000,000"
신성이엔지,136271,11930,2022,D,"577,555,245,278","366,385,474,629","21,021,027,961","47,492,815,899"
DB,163345,12030,2022,B,"414,317,384,772","129,333,891,166","23,608,623,380","11,069,816,097"
영흥,141477,12160,2022,C,"535,684,495,341","337,528,199,498","4,226,983,642","-2,245,507,060"
더존비즈온,172291,12510,2022,D,"832,892,725,864","394,392,969,092","45,533,613,298","31,255,042,674"
모나리자,173102,12690,2022,D,"97,794,376,174","20,179,158,794","2,895,379,738","2,891,923,591"
일성건설,146232,13360,2022,D,"413,301,997,330","292,815,448,269","2,722,459,268","4,847,386,052"
디와이,117179,13570,2022,C,"861,083,032,957","356,698,974,017","32,920,856,088","14,873,303,263"
영보화학,140779,14440,2022,D,"180,449,397,115","22,013,068,492","4,973,486,413","7,495,671,345"
극동유화,105156,14530,2022,D,"353,076,046,774","147,759,136,082","30,590,826,516","26,370,746,670"
사조씨푸드,124780,14710,2022,C,"350,700,454,619","111,544,268,866","13,584,493,320","10,414,123,965"
동원시스템즈,132637,14820,2022,C,"1,451,669,982,270","722,040,384,353","91,839,427,774","78,694,794,137"
대창단조,112679,15230,2022,C,"338,228,490,208","95,831,169,725","49,857,119,260","56,997,948,957"
태경산업,153339,15890,2022,C,"625,038,862,557","204,202,010,453","54,916,688,892","40,219,504,737"
대현,113614,16090,2022,C,"297,649,820,407","54,998,741,748","30,195,181,973","31,995,216,431"
한세예스24홀딩스,161976,16450,2022,B+,"2,036,963,741,120","1,205,446,231,945","192,868,855,902","100,275,158,654"
환인제약,166573,16580,2022,B,"369,374,561,471","35,446,435,977","29,810,419,721","29,808,164,082"
대성홀딩스,108940,16710,2022,C,"1,391,346,077,818","786,541,938,665","6,984,420,659","13,922,485,247"
두올,119672,16740,2022,D,"462,171,290,214","263,998,120,328","13,299,644,433","12,841,545,754"
퍼시스,161709,16800,2022,D,"544,804,538,072","71,851,940,711","32,658,637,873","10,869,233,948"
웅진,143651,16880,2022,C,"1,094,417,787,764","868,253,314,371","42,327,369,054","8,881,913,756"
명문제약,121039,17180,2022,D,"230,449,822,959","135,182,358,858","6,433,888,101","2,652,206,377"
우신시스템,142883,17370,2022,D,"282,515,715,608","192,467,200,303","7,972,167,440","5,750,975,354"
광전자,152729,17900,2022,D,"247,855,306,698","20,234,706,018","5,837,058,369","9,576,480,512"
조일알미늄,149239,18470,2022,C,"367,680,590,342","180,767,713,986","15,831,171,036","11,281,955,816"
신풍제약,137359,19170,2022,C,"361,536,058,296","30,777,770,605","-34,018,686,326","-34,781,537,279"
티에이치엔,118965,19180,2022,D,"371,353,957,512","279,919,564,485","1,128,592,573","2,327,531,270"
키다리스튜디오,140131,20120,2022,D,"378,769,210,908","104,145,178,065","4,262,454,699","-2,457,881,428"
일진디스플,198697,20760,2022,D,"117,303,570,494","88,372,905,690","1,052,222,165","-3,627,403,567"
서원,131197,21050,2022,C,"266,232,857,341","129,996,555,577","173,336,109","-1,061,379,310"
MH에탄올,121534,23150,2022,C,"447,440,404,391","352,042,676,901","21,924,889,178","10,153,256,901"
한국종합기술,159500,23350,2022,C,"332,695,359,728","183,900,047,649","5,425,716,889","6,710,644,912"
대원화성,112022,24890,2022,D,"130,913,447,074","68,456,840,367","-7,401,035,956","-8,982,446,378"
에스제이엠홀딩스,181943,25530,2022,C,"328,166,066,953","65,018,743,060","8,227,979,769","11,520,770,167"
이구산업,145464,25820,2022,C,"337,212,432,145","209,999,597,611","13,690,371,011","5,164,140,309"
남해화학,107987,25860,2022,C,"902,896,419,890","380,906,101,431","62,590,109,179","65,209,716,196"
세하,133706,27970,2022,D,"200,976,546,330","99,693,650,002","3,503,433,098","2,194,853,255"
케이씨,209780,29460,2022,C,"1,004,623,911,655","213,860,828,781","101,194,811,532","125,942,009,184"
