,corp_name,esg,fin_state,corp_code,stock_code,year
1371,에코프로비엠,B,"1,425,857,751,938",01160363,247540,2021
1372,스튜디오드래곤,B,"884,028,333,744",01168684,253450,2021
1373,펄어비스,B,"1,356,600,316,511",01152470,263750,2021
1374,이녹스첨단소재,B,"450,629,009,610",01237540,272290,2021
1375,와이즈버즈,B,"58,765,643,429",01236532,273060,2021
1376,천보,B,"403,737,992,608",00897752,278280,2021
1377,에이비엘바이오,B,"65,452,755,704",01256864,298380,2021
1378,KR모터스,C,"168,436,811,482",00112378,000040,2021
1379,경방,C,"1,270,805,118,229",00101628,000050,2021
1380,성창기업지주,C,"703,740,104,842",00133335,000180,2021
1381,대유플러스,C,"594,393,688,298",00126089,000300,2021
1382,영풍,C,"5,521,001,405,617",00141307,000670,2021
1383,LS네트웍스,C,"1,309,373,198,056",00104698,000680,2021
1384,이화산업,C,"274,828,073,002",00145686,000760,2021
1385,보해양조,C,"153,116,763,663",00123541,000890,2021
1386,전방,C,"383,313,469,255",00147222,000950,2021
1387,한국주철관공업,C,"423,089,951,776",00159573,000970,2021
1388,대한방직,C,"232,612,120,328",00112970,001070,2021
1389,만호제강,C,"258,241,792,947",00120872,001080,2021
1390,남광토건,C,"273,978,348,947",00107066,001260,2021
1391,삼성제약,C,"145,456,078,325",00126414,001360,2021
1392,SG글로벌,C,"187,021,454,393",00152039,001380,2021
1393,KG케미칼,C,"4,884,892,280,208",00101220,001390,2021
1394,태원물산,C,"37,439,040,672",00154055,001420,2021
1395,삼부토건,C,"519,063,458,534",00125974,001470,2021
1396,동양,C,"1,007,233,609,953",00117337,001520,2021
1397,디아이동일,C,"993,144,117,431",00118345,001530,2021
1398,조비,C,"103,778,712,983",00148948,001550,2021
1399,제일연마,C,"106,469,253,369",00148461,001560,2021
1400,금양,C,"314,832,084,702",00106119,001570,2021
1401,케이비아이동국실업,C,"568,005,110,934",00114765,001620,2021
1402,알루코,C,"780,157,702,713",00117027,001780,2021
1403,삼화콘덴서공업,C,"269,298,659,241",00129350,001820,2021
1404,고려산업,C,"238,594,901,035",00102751,002140,2021
1405,동성제약,C,"104,581,874,040",00116268,002210,2021
1406,한일철강,C,"338,779,024,077",00163196,002220,2021
1407,범양건영,C,"191,769,768,929",00122694,002410,2021
1408,세기상사,C,"46,388,872,657",00133618,002420,2021
1409,삼익악기,C,"585,304,799,709",00127857,002450,2021
1410,조흥,C,"267,558,823,330",00149345,002600,2021
1411,오리엔트바이오,C,"71,518,505,224",00141626,002630,2021
1412,동일제강,C,"180,512,781,409",00118451,002690,2021
1413,신일전자,C,"122,088,680,502",00173698,002700,2021
1414,보락,C,"56,317,969,213",00123107,002760,2021
1415,진흥기업,C,"334,617,161,562",00150828,002780,2021
1416,미원상사,C,"372,413,719,078",00121932,002840,2021
1417,대유에이텍,C,"1,320,996,326,519",00149804,002880,2021
1418,유성기업,C,"409,968,041,215",00174004,002920,2021
1419,금호건설,C,"1,735,985,668,782",00106313,002990,2021
1420,부광약품,C,"397,416,583,050",00123718,003000,2021
1421,일성신약,C,"371,382,501,205",00146214,003120,2021
1422,한국화장품제조,C,"76,545,671,097",00160621,003350,2021
1423,아이에이치큐,C,"238,568,445,822",00154426,003560,2021
1424,방림,C,"257,080,320,409",00122348,003610,2021
1425,미창석유공업,C,"347,596,979,803",00122056,003650,2021
1426,한성기업,C,"199,923,899,803",00161860,003680,2021
1427,SG세계물산,C,"308,412,903,410",00133511,004060,2021
1428,동방,C,"531,255,658,011",00115287,004140,2021
1429,엔피씨,C,"499,980,382,786",00108038,004250,2021
1430,남성,C,"288,756,909,702",00172185,004270,2021
1431,송원산업,C,"1,115,649,000,000",00134963,004430,2021
1432,조광피혁,C,"440,910,559,774",00148939,004700,2021
1433,팜젠사이언스,C,"220,323,823,004",00135050,004720,2021
1434,써니전자,C,"77,185,258,102",00138057,004770,2021
1435,덕성,C,"125,291,791,888",00114093,004830,2021
1436,티웨이홀딩스,C,"805,278,645,714",00109514,004870,2021
1437,씨아이테크,C,"79,538,624,907",00127158,004920,2021
1438,한신공영,C,"2,119,949,126,309",00162063,004960,2021
1439,신라교역,C,"680,457,027,435",00135962,004970,2021
1440,휴스틸,C,"951,920,862,198",00156488,005010,2021
1441,부산주공,C,"239,665,282,239",00124151,005030,2021
1442,신성통상,C,"898,483,605,934",00136341,005390,2021
1443,대림비앤코,C,"326,583,009,080",00109754,005750,2021
1444,신영와코루,C,"388,668,603,657",00136624,005800,2021
1445,동부건설,C,"1,262,000,761,148",00115612,005960,2021
1446,사조오양,C,"315,948,482,729",00141875,006090,2021
1447,대원전선,C,"240,573,775,497",00260392,006340,2021
1448,인스코비,C,"109,349,945,278",00122825,006490,2021
1449,대림통상,C,"165,802,431,487",00109824,006570,2021
1450,삼성공조,C,"257,514,151,759",00126201,006660,2021
1451,신송홀딩스,C,"248,190,231,392",00136402,006880,2021
1452,태경케미컬,C,"160,745,889,274",00109161,006890,2021
1453,일신석재,C,"91,890,079,585",00146296,007110,2021
1454,미래아이앤지,C,"99,668,333,058",00104786,007120,2021
1455,일양약품,C,"494,271,352,816",00146454,007570,2021
1456,동방아그로,C,"204,466,925,957",00115384,007590,2021
1457,선도전기,C,"167,947,855,455",00131939,007610,2021
1458,대동전자,C,"205,008,393,025",00157104,008110,2021
1459,이건산업,C,"419,293,457,489",00145446,008250,2021
1460,NI스틸,C,"341,056,807,158",00116301,008260,2021
1461,남선알미늄,C,"355,238,354,994",00107224,008350,2021
1462,문배철강,C,"209,839,262,364",00121570,008420,2021
1463,일정실업,C,"35,297,876,172",00146542,008500,2021
1464,윌비스,C,"288,026,485,577",00104999,008600,2021
1465,아남전자,C,"229,403,319",00138516,008700,2021
1466,금비,C,"337,872,961,433",00168401,008870,2021
1467,동양철관,C,"185,998,127,837",00117629,008970,2021
1468,경인전자,C,"65,884,752,780",00102140,009140,2021
1469,대양금속,C,"157,542,366,949",00111111,009190,2021
1470,대우부품,C,"94,393,900,185",00111689,009320,2021
1471,한창제지,C,"248,597,574,228",00163761,009460,2021
1472,삼화전기,C,"158,640,155,782",00129271,009470,2021
1473,삼정펄프,C,"239,413,228,555",00128227,009770,2021
1474,우진아이엔에스,C,"114,656,381,311",00143262,010400,2021
1475,진양폴리우레탄,C,"48,090,926,524",00160375,010640,2021
1476,화천기계,C,"155,922,671,832",00166500,010660,2021
1477,퍼스텍,C,"185,612,511,300",00148522,010820,2021
1478,삼호개발,C,"296,852,077,748",00128980,010960,2021
1479,진원생명과학,C,"250,856,561,235",00118521,011000,2021
1480,삼화전자공업,C,"66,900,329,255",00129280,011230,2021
1481,태림포장,C,"600,863,714,442",00153524,011280,2021
1482,부산산업,C,"133,795,623,819",00124027,011390,2021
1483,갤럭시아에스엠,C,"40,900,713,401",00129554,011420,2021
1484,한농화성,C,"216,969,690,984",00160861,011500,2021
1485,한신기계공업,C,"101,149,022,157",00162072,011700,2021
1486,아센디오,C,"68,072,817,657",00145437,012170,2021
1487,영화금속,C,"211,560,372,817",00141413,012280,2021
1488,경인양행,C,"579,492,465,098",00102113,012610,2021
1489,대창,C,"810,738,132,401",00112651,012800,2021
1490,계룡건설산업,C,"2,327,054,067,482",00102432,013580,2021
1491,까뮤이앤씨,C,"195,058,432,986",00129420,013700,2021
1492,지엠비코리아,C,"522,463,824,958",00156354,013870,2021
1493,지누스,C,"1,018,636,238,631",00150633,013890,2021
1494,한익스프레스,C,"374,774,839,505",00129509,014130,2021
1495,대영포장,C,"246,069,403,698",00111458,014160,2021
1496,금강공업,C,"868,658,748,310",00105299,014280,2021
1497,태경비케이,C,"332,382,423,528",00122481,014580,2021
1498,성문전자,C,"54,386,004,301",00132628,014910,2021
1499,인디에프,C,"129,046,719,316",00106881,014990,2021
1500,이스타코,C,"82,087,856,901",00134565,015020,2021
1501,에이엔피,C,"82,030,110,765",00143314,015260,2021
1502,큐로,C,"165,866,104,199",00108746,015590,2021
1503,일진홀딩스,C,"1,611,593,519,855",00146649,015860,2021
1504,신대양제지,C,"845,951,511,735",00135777,016590,2021
1505,광명전기,C,"169,926,626,919",00103662,017040,2021
1506,수산중공업,C,"236,089,651,990",00135111,017550,2021
1507,동원금속,C,"468,914,312,188",00118008,018500,2021
1508,아시아나항공,C,"13,082,664,860,149",00138792,020560,2021
1509,세원정공,C,"622,152,013,878",00134316,021820,2021
1510,삼원강재,C,"270,679,643,944",00191588,023000,2021
1511,동남합성,C,"90,602,982,225",00115065,023450,2021
1512,인지컨트롤스,C,"543,367,174,652",00103510,023800,2021
1513,인팩,C,"353,962,028,307",00180795,023810,2021
1514,에쓰씨엔지니어링,C,"116,426,812,581",00121969,023960,2021
1515,WISCOM,C,"135,283,853,674",00142865,024070,2021
1516,디씨엠,C,"286,895,605,966",00177199,024090,2021
1517,덕양산업,C,"523,564,265,414",00114154,024900,2021
1518,KPX케미칼,C,"777,143,203,509",00191472,025000,2021
1519,한국단자공업,C,"1,125,163,279,036",00157070,025540,2021
1520,미래산업,C,"118,651,368,670",00197759,025560,2021
1521,제이준코스메틱,C,"79,881,575,028",00136776,025620,2021
1522,부국철강,C,"150,684,042,688",00123781,026940,2021
1523,동서,C,"1,582,577,880,310",00144395,026960,2021
1524,마니커,C,"196,467,020,974",00204208,027740,2021
1525,동아지질,C,"350,828,019,009",00178754,028100,2021
1526,신도리코,C,"1,022,601,242,833",00135795,029530,2021
1527,동원수산,C,"100,942,001,219",00118044,030720,2021
1528,비케이탑스,C,"108,096,533,885",00273615,030790,2021
1529,콤텍시스템,C,"349,140,170,006",00186559,031820,2021
1530,황금에스티,C,"431,568,369,719",00218575,032560,2021
1531,KH 필룩스,C,"539,371,447,061",00193009,033180,2021
1532,자화전자,C,"437,943,843,130",00146861,033240,2021
1533,체시스,C,"81,159,742,752",00125576,033250,2021
1534,인천도시가스,C,"360,580,638,051",00145862,034590,2021
1535,백산,C,"330,162,573,232",00122551,035150,2021
1536,YG PLUS,C,"223,117,829,736",00249247,037270,2021
1537,한미반도체,C,"429,285,683,427",00161383,042700,2021
1538,주연테크,C,"59,714,398,945",00269241,044380,2021
1539,진양화학,C,"33,655,064,082",00347734,051630,2021
1540,세이브존I&C,C,"564,254,721,215",00422895,067830,2021
1541,삼성출판사,C,"338,722,412,834",00423690,068290,2021
1542,대웅제약,C,"1,410,687,451,789",00427483,069620,2021
1543,한세엠케이,C,"129,057,654,156",00357360,069640,2021
1544,DSR제강,C,"241,710,739,393",00151298,069730,2021
1545,용평리조트,C,"841,499,592,207",00365989,070960,2021
1546,유엔젤,C,"61,716,673,610",00416654,072130,2021
1547,이엔플러스,C,"102,809,878,473",00469799,074610,2021
1548,새론오토모티브,C,"268,378,497,917",00305668,075180,2021
1549,세진중공업,C,"570,404,297,293",00415628,075580,2021
1550,텔코웨어,C,"122,175,454,114",00361488,078000,2021
1551,일진다이아,C,"641,762,242,168",00508274,081000,2021
1552,이월드,C,"433,174,725,941",00540605,084680,2021
1553,엔케이,C,"130,726,528,202",00172228,085310,2021
1554,진도,C,"136,444,645,101",00557933,088790,2021
1555,메타랩스,C,"85,034,044,701",00442835,090370,2021
1556,세원이앤씨,C,"292,675,905,485",00585219,091090,2021
1557,디아이씨,C,"628,866,348,030",00112165,092200,2021
1558,기신정기,C,"259,583,134,119",00106614,092440,2021
1559,형지엘리트,C,"130,445,154,012",00441243,093240,2021
1560,진양홀딩스,C,"566,089,269,272",00646732,100250,2021
1561,인바이오젠,C,"274,474,964,053",00652423,101140,2021
1562,쌍방울,C,"395,643,689,622",00681142,102280,2021
1563,일진전기,C,"837,942,610,833",00683469,103590,2021
1564,미원홀딩스,C,"426,808,405,295",00706715,107590,2021
1565,호전실업,C,"302,687,738,324",00226316,111110,2021
1566,락앤락,C,"829,724,564,810",00561866,115390,2021
1567,KC코트렐,C,"385,076,959,540",00797364,119650,2021
1568,조선선재,C,"139,548,941,139",00796994,120030,2021
1569,대성산업,C,"1,727,522,535,003",00828789,128820,2021
1570,미원화학,C,"133,843,309,910",00855163,134380,2021
1571,시디즈,C,"84,805,500,508",00852087,134790,2021
1572,드림텍,C,"732,979,091,172",00415646,192650,2021
1573,제이에스코퍼레이션,C,"552,280,907,650",00332927,194370,2021
1574,금호에이치티,C,"458,795,624,447",00105606,214330,2021
1575,토니모리,C,"202,095,812,764",00816544,214420,2021
1576,미원에스씨,C,"438,128,597,593",01234297,268280,2021
1577,제일약품,C,"426,486,418,148",01236897,271980,2021
1578,동아타이어,C,"420,630,889,248",01262458,282690,2021
1579,에어부산,C,"1,009,737,367,111",00651901,298690,2021
1580,삼천당제약,C,"343,947,668,188",00128546,000250,2021
1581,서부T&D,C,"2,058,277,699,331",00130383,006730,2021
1582,네이처셀,C,"69,649,961,572",00117276,007390,2021
1583,에스엠코어,C,"92,845,267,334",00137915,007820,2021
1584,SGC이테크건설,C,"591,722,026,513",00141246,016250,2021
1585,KCC건설,C,"1,089,774,227,600",00105466,021320,2021
1586,유진기업,C,"2,276,820,452,893",00184667,023410,2021
1587,동화기업,C,"1,770,876,761,887",00173032,025900,2021
1588,코엔텍,C,"194,149,554,498",00197476,029960,2021
1589,시그네틱스,C,"182,316,018,530",00158219,033170,2021
1590,코웰패션,C,"1,030,960,336,921",00155948,033290,2021
1591,네패스,C,"1,104,860,554,018",00227333,033640,2021
1592,KG이니시스,C,"1,430,089,154,289",00264547,035600,2021
1593,SFA반도체,C,"649,395,336,516",00301246,036540,2021
1594,영풍정밀,C,"378,311,424,461",00141389,036560,2021
1595,KCI,C,"97,368,839,500",00265041,036670,2021
1596,이오테크닉스,C,"566,044,583,459",00246417,039030,2021
1597,오스코텍,C,"48,967,314,569",00263654,039200,2021
1598,나노엔텍,C,"62,455,233,679",00230425,039860,2021
1599,KG모빌리언스,C,"491,220,860,107",00405278,046440,2021
1600,현대바이오,C,"80,528,215,833",00313649,048410,2021
1601,리노공업,C,"466,371,034,236",00369657,058470,2021
1602,인선이엔티,C,"493,337,475,178",00375931,060150,2021
1603,다원시스,C,"676,576,225,278",00523307,068240,2021
1604,셀트리온제약,C,"637,884,365,420",00541349,068760,2021
1605,차바이오텍,C,"1,535,125,058,543",00525679,085660,2021
1606,동국제약,C,"750,075,941,177",00114808,086450,2021
1607,메디톡스,C,"577,698,379,790",00580199,086900,2021
1608,에이스테크,C,"382,668,693,008",00556907,088800,2021
1609,상아프론테크,C,"319,566,575,046",00181299,089980,2021
1610,아미코젠,C,"411,224,497,266",00545734,092040,2021
1611,제넥신,C,"636,864,822,639",00545929,095700,2021
1612,에스앤에스텍,C,"197,438,760,724",00411048,101490,2021
1613,이엔에프테크놀로지,C,"582,802,440,834",00530185,102710,2021
1614,티케이케미칼,C,"1,148,739,179,644",00693554,104480,2021
1615,원익머트리얼즈,C,"462,931,343,585",00623661,104830,2021
1616,메지온,C,"83,934,573,674",00808022,140410,2021
1617,레고켐바이오,C,"293,233,456,820",00842619,141080,2021
1618,서진시스템,C,"1,050,009,449,283",00838005,178320,2021
1619,알테오젠,C,"258,318,546,360",00989619,196170,2021
1620,메가스터디교육,D,"724,298,001,534",01074862,215200,2021
1621,RFHIC,D,"446,949,568,964",01078178,218410,2021
1622,씨아이에스,D,"319,224,578,938",01090471,222080,2021
1623,에코마케팅,D,"274,724,499,695",01029394,230360,2021
1624,메드팩토,D,"133,345,766,644",01336373,235980,2021
1625,셀리버리,D,"129,841,256,664",01182444,268600,2021
1626,엘앤씨바이오,D,"107,400,889,841",01181515,290650,2021
1627,국보,D,"102,314,951,997",00104519,001140,2021
1628,비비안,D,"198,167,472,453",00107677,002070,2021
1629,흥아해운,D,"247,298,683,108",00167208,003280,2021
1630,진양산업,D,"77,871,277,995",00150439,003780,2021
1631,성안,D,"141,555,556,954",00132868,011300,2021
1632,세우글로벌,D,"48,681,237,902",00134176,013000,2021
1633,한국주강,D,"50,194,779,569",00159564,025890,2021
1634,이아이디,D,"519,321,206,547",00480950,093230,2021
1635,아시아나IDT,D,"222,135,981,071",00458234,267850,2021
1636,리더스 기술투자,D,"91,104,450,384",00110750,019570,2021
1637,아난티,D,"1,385,135,410,423",00161781,025980,2021
1638,상상인,D,"5,745,403,479,122",00306162,038540,2021
1639,씨젠,D,"1,489,718,580,570",00788773,096530,2021
1640,덕산네오룩스,D,"336,665,713,371",01061558,213420,2021
1641,BNK금융지주,A+,128287034114030.0,00858364,138930,2021
1642,DB금융투자,B,9583673039437.0,00115694,016610,2021
1643,DB손해보험,A,,00159102,005830,2021
1644,DGB금융지주,A+,85905990881914.0,00878915,139130,2021
1645,JB금융지주,A+,56395637000000.0,00980122,175330,2021
1646,NH투자증권,A,,00120182,005940,2021
1647,SK증권,B+,6371402200705.0,00131850,001510,2021
1648,교보증권,B,11483824493952.0,00113359,030610,2021
1649,기업은행,B+,,00149646,024110,2021
1650,나우IB,D,124079563210.0,00651017,293580,2021
1651,농우바이오,B,278100000000,00176835,054050,2021
1652,대신증권,A,151388000000,00110893,003540,2021
1653,동양생명,B+,37103344689802.0,00117267,082640,2021
1654,로보스타,C,12220000000,00536523,090360,2021
1655,롯데손해보험,A,,00113562,000400,2021
1656,메리츠금융지주,B+,82030936760089.0,00860332,138040,2021
1657,메리츠증권,B+,54108239112787.0,00163682,008560,2021
1658,메이슨캐피탈,D,67513345476.0,00136101,021880,2021
1659,미래에셋생명,B+,41997269886566.0,00112332,085620,2021
1660,미래에셋증권,B+,108641793313959.0,00111722,006800,2021
1661,부국증권,C,1647423235887.0,00123772,001270,2021
1662,삼성생명,A,,00126256,032830,2021
1663,삼성증권,A,65707486999598.0,00104856,016360,2021
1664,삼성카드,A,27144187002023.0,00126292,029780,2021
1665,삼성화재해상보험,A,9338480000,00139214,000810,2021
1666,상상인증권,C,582480466287.0,00112059,001290,2021
1667,신영증권,B,11085013453233.0,00136721,001720,2021
1668,신한지주,A+,648152185000000.0,00382199,055550,2021
1669,아주IB투자,B,400195291373.0,00156895,027360,2021
1670,우리금융지주,A,,01350869,316140,2021
1671,우리기술투자,C,9230000000,00231664,041190,2021
1672,우리종금,B,5140800000,00104102,010050,2021
1673,유안타증권,C,14714933646000.0,00117601,003470,2021
1674,유진증권,C,9175464956273.0,00131054,001200,2021
1675,유화증권,C,,00145190,003460,2021
1676,이베스트투자증권,B,6931932578875.0,00330424,078020,2021
1677,제주은행,A,,00148832,006220,2021
1678,코리아에셋투자증권,C,,00304915,190650,2021
1679,코리안리,B+,13115655264523.0,00113191,003690,2021
1680,큐캐피탈,D,,00267942,016600,2021
1681,키움증권,B,45301100676390.0,00296290,039490,2021
1682,하나금융지주,A,502445270000000.0,00547583,086790,2021
1683,한국금융지주,B+,82036577890168.0,00432102,071050,2021
1684,한국자산신탁,C,1264658299712.0,00404701,123890,2021
1685,한국캐피탈,C,3299200000,00149594,023760,2021
1686,한국토지신탁,C,1721400000,00233653,034830,2021
1687,한양증권,C,,00162416,001750,2021
1688,한화생명,A,163591373127331.0,00113058,088350,2021
1689,한화손해보험,A,20284988079286.0,00135917,000370,2021
1690,한화투자증권,B+,11791027414662.0,00148610,003530,2021
1691,현대차증권,A,8806128.0,00137997,001500,2021
1692,현대해상,A,5281800000,00164973,001450,2021
1693,흥국화재,B+,1376230000,00103176,000540,2021
1694,기아,B+,"73,710,965,000,000",00106641,000270,2022
1695,S-Oil,A,"19,613,135,000,000",00138279,010950,2022
1696,풀무원,A,"2,049,217,755,236",00155355,017810,2022
1697,케이티,A,"40,980,681,000,000",00190321,030200,2022
1698,SK,A+,"194,505,860,000,000",00181712,034730,2022
1699,NAVER,A,"33,899,042,889,136",00266961,035420,2022
1700,포스코인터내셔널,A,"12,516,336,931,000",00124504,047050,2022
1701,SK이노베이션,A,"67,218,924,277,000",00631518,096770,2022
1702,CJ대한통운,B+,"9,693,299,818,264",00113410,000120,2022
1703,두산,B+,"26,315,352,623,211",00117212,000150,2022
1704,DL,A,"12,018,993,889,708",00109693,000210,2022
1705,일동홀딩스,B+,"862,553,166,894",00146083,000230,2022
1706,한국앤컴퍼니,B,"4,301,818,675,789",00160047,000240,2022
1707,노루홀딩스,A,"1,171,989,377,978",00113508,000320,2022
1708,동아쏘시오홀딩스,A,"1,731,452,067,203",00116824,000640,2022
1709,SK하이닉스,B+,"103,871,512,000,000",00164779,000660,2022
1710,현대건설,A,"20,911,708,000,000",00164478,000720,2022
1711,한화,A,"211,175,324,000,000",00160588,000880,2022
1712,DB하이텍,B,"2,122,700,474,808",00160843,000990,2022
1713,CJ,B+,"48,240,408,307,000",00148540,001040,2022
1714,LX인터내셔널,A,"7,719,007,333,629",00120076,001120,2022
1715,대한전선,A,"1,620,264,871,000",00113207,001440,2022
1716,대상,B+,"3,190,196,448,368",00121941,001680,2022
1717,SK네트웍스,A,"9,499,259,000,000",00131780,001740,2022
1718,오리온홀딩스,A,"5,102,168,431,194",00117577,001800,2022
1719,한진,B+,"4,093,197,691,709",00163512,002320,2022
1720,한독,B+,"871,106,170,067",00161046,002390,2022
1721,아모레퍼시픽그룹,A,"7,651,003,801,454",00154462,002790,2022
1722,TYM,B+,"782,128,426,554",00117230,002900,2022
1723,삼양식품,B+,"924,929,490,964",00126955,003230,2022
1724,쌍용씨앤이,B+,"3,874,346,066,243",00138224,003410,2022
1725,대한항공,A,"28,997,701,022,484",00113526,003490,2022
1726,LG,A,"29,633,677,000,000",00120021,003550,2022
1727,롯데정밀화학,A,"2,709,845,870,581",00157681,004000,2022
1728,현대제철,A,"36,800,955,829,773",00145880,004020,2022
1729,한솔홀딩스,A,"723,295,784,000",00171636,004150,2022
1730,신세계,A,"14,348,412,322,688",00136378,004170,2022
1731,현대비앤지스틸,C,"857,843,841,402",00125743,004560,2022
1732,한솔테크닉스,B+,"1,071,921,900,693",00157399,004710,2022
1733,효성,B+,"5,267,284,720,508",00117188,004800,2022
1734,롯데지주,A,"22,175,416,666,050",00120562,004990,2022
1735,빙그레,A,"769,266,587,599",00124726,005180,2022
1736,롯데칠성음료,B+,"3,695,935,640,310",00120571,005300,2022
1737,현대자동차,B+,"255,742,462,000,000",00164742,005380,2022
1738,SK디스커버리,A,"11,780,098,492,498",00131832,006120,2022
1739,LS,C,"16,813,978,000,000",00105952,006260,2022
1740,GS건설,A,"16,946,616,696,898",00120030,006360,2022
1741,삼성SDI,A,"30,257,525,171,127",00126362,006400,2022
1742,GS리테일,A,"9,832,423,124,845",00140177,007070,2022
1743,오뚜기,C,"3,569,760,859,068",00141529,007310,2022
1744,대덕,B+,"1,903,351,069,081",00109189,008060,2022
1745,호텔신라,A,"2,938,544,987,435",00165680,008770,2022
1746,한미사이언스,B+,"1,109,690,934,182",00161426,008930,2022
1747,삼성전기,A,"10,997,170,898,641",00126371,009150,2022
1748,무림페이퍼,B,"2,429,133,745,988",00136086,009200,2022
1749,한샘,A,"1,099,679,540,571",00161693,009240,2022
1750,무림P&P,B+,"1,604,057,802,775",00119007,009580,2022
1751,한화솔루션,B,"23,831,697,412,977",00162461,009830,2022
1752,영원무역홀딩스,C,"5,490,219,711,184",00140964,009970,2022
1753,OCI,A,"6,745,534,254,000",00148896,010060,2022
1754,엘에스일렉트릭,A,"3,322,804,977,898",00105855,010120,2022
1755,한솔피엔에스,B,"134,944,512,348",00103626,010420,2022
1756,현대미포조선,B+,"4,748,245,499,000",00164609,010620,2022
1757,LG이노텍,A,"9,793,617,826,430",00105961,011070,2022
1758,롯데케미칼,A,"26,784,587,810,580",00165413,011170,2022
1759,HMM,A,"25,973,455,000,000",00164645,011200,2022
1760,현대위아,A,"7,546,451,000,000",00106623,011210,2022
1761,현대코퍼레이션,B,"1,831,301,801,553",00164812,011760,2022
1762,SKC,A,"6,393,092,564,908",00139889,011790,2022
1763,현대모비스,A,"55,406,698,000,000",00164788,012330,2022
1764,한화에어로스페이스,B+,"15,157,301,978,809",00126566,012450,2022
1765,에스원,B+,"2,075,658,595,502",00158501,012750,2022
1766,한솔케미칼,B,"1,253,310,602,636",00140955,014680,2022
1767,SK텔레콤,A,"31,308,262,000,000",00159023,017670,2022
1768,현대엘리베이터,B,"3,014,471,063,421",00164724,017800,2022
1769,애경산업,A,"482,639,615,354",00139454,018250,2022
1770,삼성에스디에스,A,"11,952,424,889,489",00126186,018260,2022
1771,SK가스,A,"5,831,776,891,571",00144164,018670,2022
1772,한섬,B+,"1,684,715,498,594",00188089,020000,2022
1773,코웨이,B+,"4,365,074,875,331",00170558,021240,2022
1774,롯데쇼핑,A,"31,703,575,873,070",00120526,023530,2022
1775,한솔홈데코,B,"319,496,520,639",00203582,025750,2022
1776,BGF,B+,"1,938,013,970,903",00219097,027410,2022
1777,삼성엔지니어링,A,"7,848,723,222,714",00126308,028050,2022
1778,삼성물산,A,"58,981,492,466,950",00149655,028260,2022
1779,신세계인터내셔날,B+,"1,278,681,814,634",00234412,031430,2022
1780,신세계푸드,B,"903,927,240,057",00274933,031440,2022
1781,LG유플러스,A,"19,774,800,000,000",00231363,032640,2022
1782,케이티앤지,A,"12,301,715,783,797",00244455,033780,2022
1783,강원랜드,A,"4,167,752,670,696",00255619,035250,2022
1784,카카오,A,"22,963,491,575,614",00258801,035720,2022
1785,엔씨소프트,A,"4,437,632,450,781",00261443,036570,2022
1786,팜스코,B,"1,223,174,230,326",00260408,036580,2022
1787,광주신세계,B+,"913,454,051,041",00220561,037710,2022
1788,KSS해운,B+,"1,659,172,643,001",00160232,044450,2022
1789,대우건설,B+,"11,140,353,752,210",00124540,047040,2022
1790,한국항공우주,B,"7,772,406,693,424",00309503,047810,2022
1791,LG생활건강,A,"7,302,929,652,203",00356370,051900,2022
1792,케이티스카이라이프,A,"1,361,298,311,421",00349097,053210,2022
1793,한미글로벌,B+,"373,059,659,521",00413523,053690,2022
1794,현대홈쇼핑,A,"2,782,027,992,185",00412597,057050,2022
1795,KTcs,A,"416,146,080,400",00372882,058850,2022
1796,KTis,B+,"396,208,069,290",00372873,058860,2022
1797,현대로템,A,"4,823,869,784,000",00302926,064350,2022
1798,LG전자,A,"55,156,141,000,000",00401731,066570,2022
1799,SK렌터카,B+,"3,341,970,518,606",00201450,068400,2022
1800,현대백화점,A,"12,069,249,655,000",00428251,069960,2022
1801,지역난방공사,A+,"7,478,129,879,658",00159698,071320,2022
1802,롯데하이마트,A,"2,464,219,074,235",00158307,071840,2022
1803,GS,A,"33,922,242,000,000",00500254,078930,2022
1804,CJ CGV,B+,"3,601,468,386,488",00303873,079160,2022
1805,현대리바트,A,"854,159,330,447",00300548,079430,2022
1806,LIG넥스원,A,"3,012,727,223,129",00503668,079550,2022
1807,휴비스,B+,"793,759,627,507",00362238,079980,2022
1808,휠라홀딩스,B+,"4,821,801,377,788",00195229,081660,2022
1809,HSD엔진,B+,"956,230,294,638",00361008,082740,2022
1810,대상홀딩스,B+,"4,015,327,448,810",00539274,084690,2022
1811,현대글로비스,A,"13,877,784,500,296",00360595,086280,2022
1812,노루페인트,A,"668,177,302,153",00583442,090350,2022
1813,아모레퍼시픽,A,"5,801,783,178,159",00583424,090430,2022
1814,CJ제일제당,A,"30,013,241,845,000",00635134,097950,2022
1815,LX하우시스,A,"2,483,729,000,000",00759513,108670,2022
1816,코오롱인더,B+,"6,003,463,015,992",00795135,120110,2022
1817,한미약품,B+,"1,924,585,730,838",00828497,128940,2022
1818,이마트,A,"33,201,721,508,714",00872984,139480,2022
1819,삼양사,B+,"2,949,649,000,000",00896285,145990,2022
1820,동아에스티,A,"1,157,724,933,604",00956930,170900,2022
1821,한진칼,A,"3,915,077,621,174",00983040,180640,2022
1822,종근당,B+,"1,124,882,797,791",00992871,185750,2022
1823,코스맥스,B,"1,396,450,504,662",01009789,192820,2022
1824,해성디에스,B+,"659,613,821,545",01032413,195870,2022
1825,서연이화,B+,"1,930,332,276,171",01036446,200880,2022
