회사명,corp_code,stock_code,연도,ESG,자산총계,부채총계,영업이익,법인세차감전 순이익,intangible,ratio,pre_ratio,out_exec,share_holder,정규직 수,비정규직 수,시가총액,매출액,현금흐름,자산총계(t-1),매출액(t-1)
영진약품,00141149,003520,2020,B+,188100729627.0,73668890394.0,381453028.0,241266805.0,36574364550.0,,,0.0,52.45,629.0,1.0,1176870475743.6292,208463639670.0,14497598259.0,200445669435.0,220516292415.0
대한화섬,00113544,003830,2020,B+,722306185177.0,115099123263.0,2998627909.0,23538025751.0,36574364550.0,2.8,1.9,0.0,61.72,157.0,4.0,113197541935.48389,86893000000.0,13239567378.0,609361575519.0,114236000000.0
남양유업,00107598,003920,2020,B+,1001076160250.0,127850493773.0,-76734303250.0,-68441167842.0,20312305450.0,-1.6,42.4,0.0,53.85,2183.0,116.0,224211774193.5484,948926410855.0,-49417579670.0,1056364684667.0,1030826756797.0
사조대림,00109718,003960,2020,B+,1119656484623.0,668029920517.0,49420063503.0,52098081180.0,32392593644.0,4.3,9.0,0.0,47.43,814.0,39.0,133225852267.78226,1718104062168.0,82149683410.0,1070930246805.0,1329705655249.0
한국석유공업,00157991,004090,2020,B+,316488296609.0,172471833140.0,17445000515.0,13900019844.0,11216299221.0,15.1,,0.0,49.02,175.0,0.0,63720841935.48387,484013218472.0,17089364113.0,292834924073.0,485386596735.0
농심,00108241,004370,2020,B+,2725528184628.0,676564196659.0,160297491725.0,190552283976.0,46098249783.0,15.57,27.44,0.0,45.49,5130.0,126.0,1869320973189.516,2639795633339.0,231491673657.0,2653049874906.0,2343942951727.0
삼익THK,00127802,004380,2020,B+,387615059772.0,197639468970.0,5736675834.0,5603942158.0,36574364550.0,70.0,95.1,0.0,65.29,591.0,5.0,234320201612.90323,263856443911.0,32690103927.0,392601234738.0,232008252977.0
서울식품공업,00130879,004410,2020,B+,74752324859.0,46385830049.0,743597454.0,-2460786687.0,36574364550.0,,,0.0,16.21,223.0,27.0,57862135975.37096,61566333173.0,6161550429.0,75967414642.0,62148305706.0
삼천리,00128555,004690,2020,B+,3859947627781.0,2469141403808.0,94564154009.0,44268248282.0,28769075661.0,32.1,33.4,0.0,32.47,803.0,16.0,307248263195.5645,3208032099343.0,100270561568.0,3912362194864.0,3461627492922.0
DRB동일,00118266,004840,2020,B+,776434763082.0,312819481260.0,21049959929.0,13545821552.0,6768418052.0,41.38,33.17,0.0,69.75,297.0,7.0,122002539717.74191,496638329092.0,51978781760.0,745278926520.0,546994961176.0
성신양회,00132804,004980,2020,B+,1090267313338.0,682849242830.0,21195353796.0,20005971316.0,16175965763.0,37.12,19.74,0.0,29.77,596.0,9.0,166638614979.85886,722305595863.0,38213963164.0,1029404716227.0,707435741353.0
녹십자홀딩스,00108135,005250,2020,B+,3241202077382.0,1567701358634.0,70732029705.0,107919400081.0,313944860854.0,13.3,61.5,0.0,50.58,165.0,0.0,1180844219721.7742,1719325650407.0,35772090494.0,2773868507077.0,1493588620936.0
SPC삼립,00125530,005610,2020,B+,1181871545430.0,878876229338.0,51123260018.0,4041169363.0,14247929723.0,-47.7,12.7,0.0,73.55,1915.0,89.0,591600333769.1532,2542709430184.0,107015677541.0,1196293065818.0,2499238195608.0
넥센,00167192,005720,2020,B+,4239211984013.0,2197933136744.0,62331788527.0,9780819161.0,71065235088.0,43.89,6.79,0.0,59.37,853.0,3.0,237992182608.3468,1968536372991.0,225619742864.0,4098014996093.0,2291341653602.0
에스엘,00125521,005850,2020,B+,2338956946126.0,913788518464.0,93164163734.0,88975953197.0,18828885132.0,35.1,21.7,0.0,62.96,1382.0,1051.0,684999665058.3871,2505016886581.0,162813163148.0,2273626562455.0,2262212220833.0
삼성전자,00126380,005930,2020,B+,378235718000000.0,102287702000000.0,35993876000000.0,36345117000000.0,18468502.0,78.0,21.9,0.0,21.21,217760.0,1220.0,341192330095564.5,236806988000000.0,65287009000000.0,352564497000000.0,230400881000000.0
화승인더스트리,00166227,006060,2020,B+,1433482293572.0,806233973205.0,82391917205.0,61617615474.0,64977254399.0,26.8,10.66,0.0,33.59,29.0,0.0,461484793548.3871,1298773635120.0,110051169532.0,1270683673581.0,1425876463309.0
녹십자,00129679,006280,2020,B+,2151399593550.0,882093850046.0,50252525869.0,104473502642.0,109563982997.0,21.12,33.15,0.0,52.82,477.0,34.0,2462584459971.7744,1504115278649.0,35973500914.0,1959299527595.0,1357117265367.0
한일현대시멘트,00164672,006390,2020,B+,562929272004.0,307055132709.0,57126991470.0,76047964219.0,36574364550.0,,,0.0,-,417.0,0.0,462965310580.64514,334268000000.0,64655658873.0,560204794145.0,384113000000.0
AK홀딩스,00125080,006840,2020,B+,4152091609064.0,2889429546083.0,-221554817267.0,-344059726542.0,200177835215.0,,9.15,0.0,64.9,20.0,1.0,290185687001.6129,2619977218245.0,-191716473016.0,4327964555085.0,3759542062510.0
사조산업,00124799,007160,2020,B+,1087398591007.0,584214918822.0,21917114997.0,20827681189.0,6139431784.0,13.37,3.47,0.0,55.26,310.0,289.0,151269153225.80646,621927419953.0,55288538563.0,1137411085874.0,735428242744.0
이수페타시스,00107613,007660,2020,B+,389384712550.0,324275898196.0,12785970787.0,2645231280.0,3746800465.0,,,0.0,31.07,883.0,0.0,162060832541.16934,393228673369.0,-22195222594.0,416712435733.0,514238394051.0
F&F 홀딩스,00126487,007700,2020,B+,817829021444.0,266105399885.0,-4376662656.0,-3964429485.0,25659209721.0,17.86,9.17,0.0,58.82,380.0,22.0,1477934274193.5483,20650573255.0,154603146149.0,684437158364.0,910336565120.0
서연,00163114,007860,2020,B+,2151012180055.0,1324421696927.0,53029216860.0,-14960367995.0,38534593946.0,,-1.8,0.0,46.06,18.0,0.0,154465183411.2903,2237268522679.0,152960311717.0,2215361999525.0,2202639857985.0
한솔로지스틱스,00140946,009180,2020,B+,195971591246.0,141321704384.0,13076633836.0,11895859973.0,12780977890.0,15.81,18.6,0.0,21.42,335.0,23.0,49307131201.814514,509613333363.0,38521444143.0,166754678756.0,460730203265.0
태영건설,00153861,009410,2020,B+,3798270930253.0,3151457432489.0,250925459796.0,204444532424.0,38379710802.0,2.45,3.63,0.0,38.3,972.0,492.0,960527146940.7258,2281511661052.0,950765121135.0,5916135643476.0,2967115888637.0
경동나비엔,00101488,009450,2020,B+,734688738144.0,386524891923.0,67099322639.0,52374742315.0,10242208296.0,11.34,13.59,0.0,51.52,143.0,166.0,590992776465.7258,873409018805.0,57625119748.0,609808342818.0,774290704230.0
삼성중공업,00126478,010140,2020,B+,12922170785868.0,9203939004269.0,-1054144023100.0,-1475030182281.0,27809554781.0,,,0.0,21.97,375.0,254.0,3567324193548.387,6860317642496.0,-243903394205.0,13600084435896.0,7349656035614.0
화신,00166315,010690,2020,B+,822660475416.0,566999792356.0,-11278093954.0,-58946498306.0,2884810344.0,-3.0,-1.4,0.0,50.41,851.0,68.0,89496927394.95967,1085541981389.0,39627393805.0,808403060806.0,1164322416812.0
아이에스동서,00115977,010780,2020,B+,3621499079699.0,2231460471973.0,209023343475.0,156546992970.0,157066183177.0,24.5,15.1,0.0,54.69,595.0,59.0,1089064015067.742,1200412716484.0,-114415020561.0,2883776426203.0,770583838520.0
금호석유화학,00106368,011780,2020,B+,5027282217052.0,1878048584068.0,742159982879.0,766946736716.0,15832805093.0,19.9,7.5,0.0,24.68,1251.0,94.0,2817002168174.395,4809535907763.0,771534306405.0,4538042397798.0,4961472533742.0
계양전기,00102618,012200,2020,B+,294209839079.0,108486343890.0,3007589451.0,10854355058.0,3766096526.0,12.75,21.46,0.0,44.11,726.0,9.0,97965629032.25809,379681389812.0,18440916069.0,281736766096.0,375025411691.0
경동인베스트,00143527,012320,2020,B+,589277834910.0,158532500949.0,18635998718.0,16484072819.0,6564517420.0,7.2,4.05,0.0,54.29,13.0,0.0,68804526991.33064,310532987835.0,18457522939.0,605467383487.0,271747673450.0
HDC,00164636,012630,2020,B+,9617140797332.0,5271895147938.0,544670794788.0,289057188002.0,119200474803.0,13.2,0.9,0.0,37.03,18.0,0.0,592789635562.8629,3951863002088.0,-474239487222.0,4208951127647.0,1616692249290.0
화승코퍼레이션,00166272,013520,2020,B+,1210430207497.0,964525232970.0,13738334036.0,-19655116474.0,15042178540.0,,,0.0,47.80,927.0,11.0,118903863279.53629,1313327399620.0,61101657289.0,1211566446637.0,1551955000000.0
유니드,00159786,014830,2020,B+,1120794922952.0,338797020291.0,107346577794.0,102852970997.0,8338649789.0,15.9,27.1,0.0,45.63,858.0,14.0,381702256891.3306,724491805578.0,157896474092.0,1076285813831.0,875163630213.0
예스코홀딩스,00105101,015360,2020,B+,1564088965000.0,1042780635000.0,-17783858000.0,-55511962000.0,12389453.0,,,0.0,67.61,21.0,0.0,207306048387.0968,1094260538000.0,-33227834000.0,1544289720044.0,1108191971000.0
한국전력공사,00159193,015760,2020,B+,203143324000000.0,132475265000000.0,4087489000000.0,2992747000000.0,1055730.0,39.2,,0.0,51.10,23396.0,155.0,13988992607740.12,58570111000000.0,13208474000000.0,197597792000000.0,59172890000000.0
서울도시가스,00130684,017390,2020,B+,1689713125758.0,655228369114.0,7989732658.0,188277341793.0,11123662975.0,49.6,16.4,0.0,63.60,496.0,19.0,374227822580.64514,1280710876032.0,57059466190.0,1583402074863.0,1361002172120.0
E1,00165583,017940,2020,B+,3731448422489.0,2487985637393.0,39530859081.0,95693300489.0,28922877394.0,21.1,14.81,0.0,45.33,271.0,14.0,280941895161.29034,3927554236615.0,175086208080.0,3594979133031.0,4608269823064.0
한국카본,00159795,017960,2020,B+,478319470904.0,97788638535.0,75727689500.0,73983686437.0,2200528128.0,13.5,-137.7,0.0,23.34,451.0,5.0,384669032028.1855,411665264149.0,69432784322.0,397589485374.0,273402502535.0
한온시스템,00161125,018880,2020,B+,7807411034423.0,5567975657008.0,315800267517.0,139805826370.0,1621870661322.0,154.74,61.52,0.0,50.50,55.0,124.0,6006670596774.193,6872832576671.0,795571245781.0,7082369012654.0,7154152588581.0
세아특수강,00133991,019440,2020,B+,552376575225.0,237585636284.0,855722368.0,-4852151705.0,2223103637.0,,67.9,0.0,70.59,280.0,6.0,95250020967.74191,655017406127.0,55044242134.0,573172966399.0,717472560442.0
대교,00108913,019680,2020,B+,845161976169.0,286275447053.0,-28026933362.0,-37856296618.0,91666450589.0,,98.9,0.0,66.18,1178.0,91.0,373946005562.5,627005589815.0,30656266887.0,919873574796.0,761938685823.0
다우기술,00176914,023590,2020,B+,38622232829692.0,35377055589844.0,1015386726108.0,1030435361357.0,50534540524.0,7.8,13.7,0.0,44.05,535.0,15.0,873180350606.8549,4732935103980.0,-1334999877348.0,24741606799542.0,2901833125630.0
한국콜마홀딩스,00203290,024720,2020,B+,1218505783282.0,430896726821.0,157504827481.0,228271635031.0,24136497384.0,3.6,6.5,0.0,45.93,92.0,0.0,441908226412.7016,675480246344.0,83326142690.0,1095090642159.0,499538615091.0
팬오션,00122737,028670,2020,B+,4659327000000.0,1852675000000.0,225212000000.0,91956000000.0,6639.0,28.9,,0.0,54.90,756.0,305.0,1987606132330.8467,2497159000000.0,470485000000.0,4454177000000.0,2467891000000.0
제일기획,00148276,030000,2020,B+,2242463952194.0,1226934683114.0,204917149866.0,196897413312.0,165570095244.0,54.1,60.1,0.0,28.43,1352.0,21.0,2206495334259.0728,2747921881024.0,219474826502.0,2252767351901.0,3421672988229.0
LG디스플레이,00105873,034220,2020,B+,35066012000000.0,22334584000000.0,-36465000000.0,-602446000000.0,1020088.0,,,0.0,37.92,25963.0,17.0,4926819199899.193,24261561000000.0,2278784000000.0,35574563000000.0,23475567000000.0
신세계건설,00217947,034300,2020,B+,765614223582.0,563223277347.0,20641628975.0,14776013269.0,36574364550.0,26.2,7.0,0.0,42.71,619.0,197.0,90955645161.29031,956756000000.0,36253398255.0,777742155728.0,1016154000000.0
NICE,00158316,034310,2020,B+,2730355252812.0,1480757599002.0,153148431943.0,96323602242.0,202741138458.0,60.5,11.3,0.0,48.54,45.0,6.0,753071101270.1613,2055514097808.0,309342815964.0,2564827369380.0,44670000000.0
신세계I&C,00219486,035510,2020,B+,283666197221.0,72335931223.0,30011303786.0,89760830768.0,36574364550.0,4.2,8.4,0.0,35.72,921.0,2.0,205499774193.5484,480307842021.0,37226916946.0,289754542752.0,456040000000.0
한국가스공사,00261285,036460,2020,B+,35909774516082.0,28174619094112.0,898855103216.0,-268897970731.0,36574364550.0,,23.4,0.0,54.56,1494.0,0.0,2554483102620.968,20833721595457.0,3251022956819.0,39311854557705.0,24982639514904.0
SNT홀딩스,00225159,036530,2020,B+,2270485739579.0,652956674273.0,127086172680.0,102501357043.0,15376517357.0,25.7,23.0,0.0,62.67,9.0,0.0,238164931477.82257,1435754699186.0,261292398515.0,2236679025435.0,1512114564701.0
LG헬로비전,00222532,037560,2020,B+,1472721455548.0,841615540357.0,34150119189.0,-309967822432.0,77802826440.0,,,0.0,50.00,1121.0,6.0,324983284398.79034,1057934695627.0,218615356521.0,1790671377931.0,1112180458963.0
코스맥스비티아이,00219574,044820,2020,B+,881564731266.0,549329617862.0,1205936971.0,-7607442308.0,36574364550.0,-11.1,10.7,0.0,60.83,171.0,0.0,162830608006.2097,525904306471.0,41467271482.0,892716238226.0,468352868367.0
동원F&B,00340917,049770,2020,B+,1683934672593.0,936989278366.0,116306648666.0,103256394866.0,24075841087.0,17.33,20.4,0.0,71.25,3106.0,86.0,724877311661.2903,3170259266523.0,156277047295.0,1573514559381.0,3030257743369.0
LG화학,00356361,051910,2020,B+,41388894000000.0,22598454000000.0,1801427000000.0,948199000000.0,2279917.0,151.84,31.24,0.0,30.1,1715.0,150.0,37216539411489.92,29984350000000.0,5840832000000.0,34024426000000.0,27331968000000.0
한전기술,00159209,052690,2020,B+,700291402115.0,201216889493.0,29571387151.0,26537221026.0,40787291721.0,53.2,41.2,0.0,65.77,291.0,219.0,647721120967.742,431722625741.0,16825529592.0,735206870620.0,448634709421.0
테이팩스,00256955,055490,2020,B+,162605488159.0,48189380367.0,13842082511.0,16715604888.0,61443504120.0,17.1,,0.0,45.60,271.0,1.0,116496469687.5,118772574550.0,15192383216.0,145029438741.0,112605437067.0
세아홀딩스,00377610,058650,2020,B+,5084932952179.0,2357914263365.0,13075575150.0,-324815188516.0,62562649483.0,-5.5,30.5,0.0,89.98,57.0,1.0,281800000000.0,4257354741944.0,456381094337.0,5456657504692.0,4930662596032.0
종근당바이오,00390055,063160,2020,B+,283462939665.0,114714926735.0,7607021502.0,7059376301.0,2920969519.0,17.7,12.9,0.0,37.26,505.0,0.0,229744886799.7984,124599959414.0,4824020044.0,233347513272.0,137184188552.0
셀트리온,00413046,068270,2020,B+,5020121254019.0,1592540899881.0,722339893641.0,661044051419.0,1404188585515.0,,,0.0,22.74,2041.0,117.0,33950447385784.28,1849317334544.0,350746671970.0,3859646629058.0,1128459877886.0
농심홀딩스,00459871,072710,2020,B+,1248142699873.0,274628632109.0,74003515343.0,73161831242.0,1162997549.0,13.56,19.85,0.0,66.54,6.0,0.0,355905500661.29034,583574733594.0,33410841746.0,1216468898815.0,536687271955.0
금호타이어,00481454,073240,2020,B+,3846201934226.0,2678607274211.0,-4470777645.0,-86861066550.0,4217670591.0,,,0.0,45.00,210.0,47.0,999509427232.8024,2170677305382.0,224259262950.0,3929463543364.0,2369198863879.0
STX엔진,00480455,077970,2020,B+,809261000000.0,542791000000.0,14344000000.0,17235000000.0,10754.0,,,0.0,84.42,843.0,34.0,142987813351.7742,586695000000.0,57388000000.0,828375000000.0,610608000000.0
에이블씨엔씨,00400857,078520,2020,B+,254779586617.0,97975943568.0,-67995501905.0,-106437392969.0,46702985378.0,,,0.0,64.85,335.0,3.0,239942659742.78223,307517402206.0,-8187896186.0,433270431730.0,422205555168.0
HDC현대EP,00357935,089470,2020,B+,524916604534.0,232179895824.0,34582862984.0,23931032177.0,4572127907.0,29.3,21.8,0.0,48.26,349.0,5.0,147830774193.5484,689421410227.0,59396179506.0,547277769174.0,835108420965.0
제주항공,00555874,089590,2020,B+,1168566447146.0,951754573686.0,-335816214073.0,-405070866039.0,21844475395.0,,,0.0,58.82,2777.0,343.0,523794199334.879,377045660697.0,-285529204777.0,1467507641351.0,1383976261743.0
후성,00595191,093370,2020,B+,540108378922.0,294938889376.0,2806756006.0,4407958443.0,1943723902.0,,17.1,0.0,49.49,349.0,3.0,788360356488.629,261599806337.0,40602732043.0,528907906027.0,248943837512.0
효성 ITX,00414850,094280,2020,B+,161698569724.0,112273681131.0,16812254864.0,16170166504.0,2545967363.0,70.19,80.25,0.0,66.47,294.0,706.0,232138057983.87097,484119583520.0,42753052174.0,159341636763.0,388240100339.0
웅진씽크빅,00628189,095720,2020,B+,666079005348.0,291360210470.0,13993153478.0,3526461712.0,64748170959.0,,,0.0,59.56,296.0,682.0,316381736081.6129,646135586860.0,49898177131.0,2462969353926.0,652236815803.0
동성케미컬,00679314,102260,2020,B+,797944146723.0,370735251882.0,65016127328.0,55289420650.0,35079577707.0,164.8,-273.3,0.0,42.81,327.0,6.0,184183288797.90323,864009868101.0,122765108327.0,850518403080.0,825125816265.0
풍산,00684714,103140,2020,B+,2552025017070.0,1105623742384.0,121208786517.0,98972705440.0,16786407027.0,23.4,27.1,0.0,38.01,196.0,247.0,644366292094.3549,2593636025736.0,114510883480.0,2562507866141.0,2451305535330.0
영원무역,00776820,111770,2020,B+,3038285285380.0,1044287669028.0,259688519331.0,249398065536.0,160016802342.0,14.9,13.58,0.0,50.74,246.0,38.0,1258150876997.5806,2466374429266.0,346090092799.0,3104545848395.0,2388266483185.0
GKL,00557508,114090,2020,B+,708445969367.0,222055672049.0,-88810804534.0,-81146318973.0,7250924179.0,,56.6,0.0,51.00,808.0,4.0,918494344993.9517,184462332044.0,-138976154809.0,909430532036.0,490752464360.0
한전산업,00194947,130660,2020,B+,163588747240.0,80406633617.0,19034399384.0,19149497227.0,1040192206.0,50.33,45.78,0.0,31.00,57.0,803.0,111338201612.90324,329309886906.0,33500843999.0,188945221420.0,289566644499.0
선진,00855093,136490,2020,B+,1186580361513.0,806779379980.0,107200791187.0,98172454466.0,8457567548.0,2.94,6.6,0.0,50.04,359.0,6.0,220932657115.0,1328758702683.0,113164300762.0,983329180416.0,1014048908009.0
코오롱플라스틱,00241005,138490,2020,B+,317913470328.0,119662332802.0,3855510663.0,3971309101.0,5330879187.0,,37.1,0.0,66.90,340.0,6.0,150768830645.1613,295182526345.0,39884107706.0,338684831650.0,330284776004.0
한국타이어앤테크놀로지,00937324,161390,2020,B+,10658547888637.0,3246400366409.0,628270555481.0,578268103466.0,271144476033.0,21.3,10.7,0.0,43.24,303.0,50.0,3507937160619.1533,6453071785362.0,1290850800312.0,10164607903070.0,6883268577435.0
한국콜마,00939331,161890,2020,B+,2489599417108.0,1490357399614.0,121679126846.0,221636490919.0,1094437152151.0,4.9,17.4,0.0,30.32,832.0,0.0,1021746176104.8387,1322081317656.0,121463641010.0,2400309459227.0,1378886357566.0
동일고무벨트,00939687,163560,2020,B+,275779245523.0,75880980451.0,14785070901.0,9709418419.0,382709641.0,18.76,11.37,0.0,69.78,542.0,5.0,107887714717.74191,243181801709.0,22998798414.0,281409709035.0,261909973472.0
엔에이치엔,00983271,181710,2020,B+,2550930608901.0,706765823473.0,85739340701.0,51951368969.0,406178067004.0,,,0.0,47.66,993.0,20.0,1495683048266.1292,1641243735619.0,141296327841.0,2500321248630.0,1488596660564.0
아세아시멘트,00990165,183190,2020,B+,1901368870442.0,1077786376878.0,75305385497.0,34871627099.0,485788818556.0,20.51,38.16,0.0,61.35,476.0,10.0,239330700194.15323,787547395550.0,80505318003.0,1915960050672.0,836810452048.0
경보제약,00101664,214390,2020,B+,253239176532.0,97182382658.0,8661432439.0,14030792710.0,36574364550.0,25.4,36.5,0.0,60.50,497.0,6.0,234858871870.1613,215285000000.0,20795227475.0,237816741516.0,191706000000.0
잇츠한불,00911955,226320,2020,B+,508119345418.0,39818212034.0,3755262599.0,3567906753.0,78324908159.0,,32.1,0.0,61.59,246.0,6.0,468588786207.6613,146378358748.0,13443045945.0,539412881125.0,202551772923.0
