회사명,corp_code,stock_code,연도,ESG,재무제표,부채총계,영업이익,법인세차감전 순이익,intangible,ratio,pre_ratio,out_exec,share_holder,정규직 수,비정규직 수,시가총액,매출액,현금흐름
지누스,00150633,013890,2020,C,"896,807,385,623","482,394,178,227","86,722,514,270","57,451,452,677",6016922257.0,15.5,13.9,0.0,39.74,121.0,0.0,1231000288283.8708,989524781950.0,6977190256.0
한익스프레스,00129509,014130,2020,C,"301,687,969,270","233,096,247,589","10,659,805,644","-651,158,564",3349145378.0,,13.6,0.0,46.97,367.0,22.0,62460241935.48387,615258839122.0,20120682584.0
대영포장,00111458,014160,2020,C,"207,957,143,530","54,064,889,008","4,704,336,191","4,639,479,768",36574364550.0,,,0.0,48.92,366.0,0.0,125891527167.6129,"239,374,846,207","17,017,997,085"
금강공업,00105299,014280,2020,C,"779,160,209,350","425,894,778,424","-1,457,088,714","3,176,741,606",8434030692.0,,15.1,0.0,34.60,373.0,10.0,91928863227.8024,501933307880.0,13956088905.0
태경비케이,00122481,014580,2020,C,"295,877,497,920","87,140,849,900","10,798,420,000","12,396,964,581",13475931873.0,59.8,70.3,0.0,47.17,259.0,12.0,101872841185.48389,165345269654.0,24039986364.0
성문전자,00132628,014910,2020,C,"40,358,769,981","13,826,330,227","-634,764,313","-968,915,566",515241014.0,,,0.0,27.39,68.0,1.0,34889724513.810486,37882645791.0,502921920.0
인디에프,00106881,014990,2020,C,"140,652,520,239","97,457,008,495","-19,644,822,312","-19,665,812,794",778738130.0,,,0.0,57.95,212.0,0.0,109051705118.79031,152750754820.0,-648174611.0
이스타코,00134565,015020,2020,C,"70,696,187,624","21,867,550,161","345,326,367","-89,499,763",36574364550.0,,,0.0,34.58,23.0,11.0,28998437990.322582,"5,892000000","(1,866,915,975)"
에이엔피,00143314,015260,2020,C,"103,907,676,857","63,222,191,027","-11,594,834,942","-24,233,138,681",36574364550.0,,,0.0,16.36,308.0,7.0,19698383843.254032,82078262375.0,1934597930.0
큐로,00108746,015590,2020,C,"197,708,845,052","90,342,468,342","9,583,311,143","2,142,762,190",36574364550.0,,,0.0,48.87,211.0,19.0,146163835239.6129,"124,945000000","18,029,028,946"
일진홀딩스,00146649,015860,2020,C,"1,158,500,911,684","638,963,895,096","27,584,853,499","20,791,631,669",6186625439.0,27.3,360.5,0.0,56.00,13.0,1.0,227575468980.24197,934000099880.0,74075269614.0
신대양제지,00135777,016590,2020,C,"809,132,235,371","209,644,030,154","64,604,114,820","60,319,375,827",4561884054.0,5.2,3.0,0.0,53.35,108.0,0.0,228729126390.32257,609205004357.0,98169484148.0
광명전기,00103662,017040,2020,C,"165,884,690,369","56,097,483,957","4,237,432,604","5,856,601,628",4612560554.0,13.91,,0.0,29.98,221.0,7.0,84380782883.26613,123548324516.0,5269896404.0
수산중공업,00135111,017550,2020,C,"236,404,221,426","132,757,188,729","7,002,449,122","5,071,175,496",20460257522.0,12.75,,0.0,52.20,137.0,5.0,105481566449.27824,137829698958.0,20387991046.0
동원금속,00118008,018500,2020,C,"510,951,150,981","441,400,467,927","20,662,827,152","17,427,588,314",8468225042.0,,,0.0,27.44,624.0,1.0,33710683748.91129,456638441220.0,47869293851.0
아시아나항공,00138792,020560,2020,C,"13,851,459,281,326","12,762,122,307,303","-271,788,563,756","-450,416,460,162",80448907606.0,,,0.0,30.79,8698.0,254.0,935430299554.234,3878133103581.0,-405485383017.0
세원정공,00134316,021820,2020,C,"612,803,378,056","94,841,139,999","-8,519,247,879","6,294,037,315",1115665860.0,3.29,-15.39,0.0,47.56,218.0,0.0,80900000000.0,156860127660.0,20520019261.0
삼원강재,00191588,023000,2020,C,"257,974,236,468","45,217,837,272","9,992,552,171","10,635,764,206",36574364550.0,51.39,38.55,0.0,61.09,266.0,9.0,93506451612.90324,"245,989000000","12,003,718,711"
동남합성,00115065,023450,2020,C,"81,304,054,042","32,284,854,953","13,494,364,950","12,599,549,920",36574364550.0,358.2,76.6,0.0,56.43,139.0,1.0,116507302604.03226,"124,928,328","20,111,675,778"
인지컨트롤스,00103510,023800,2020,C,"511,309,877,206","324,223,297,996","-2,884,749,740","311,496,438",4791310283.0,-46.0,4.7,0.0,40.82,530.0,0.0,101707648254.19354,458654121385.0,31794390273.0
인팩,00180795,023810,2020,C,"319,762,537,294","205,338,443,702","12,965,531,923","9,566,053,132",10407398955.0,44.5,78.4,0.0,50.68,356.0,0.0,41794153225.80645,384190157100.0,18801645148.0
에쓰씨엔지니어링,00121969,023960,2020,C,"68,596,639,829","48,922,064,935","-1,999,554,570","-9,018,877,808",36574364550.0,,,0.0,49.44,116.0,13.0,40125697687.9879,72469645414.0,18517444726.0
WISCOM,00142865,024070,2020,C,"130,666,514,703","13,938,143,324","-1,721,060,854","-1,075,581,903",1019967479.0,,,0.0,50.00,207.0,37.0,35459691917.90323,102450918595.0,5893726957.0
디씨엠,00177199,024090,2020,C,"227,933,254,570","38,937,544,137","14,712,792,722","25,663,390,222",36574364550.0,23.01,34.97,0.0,44.57,164.0,0.0,129204798387.09676,"165,376,395,451","7,233,457,564"
덕양산업,00114154,024900,2020,C,"513,044,313,543","457,267,350,709","-501,510,946","-9,016,014,259",36070721796.0,,-317.7,0.0,43.64,702.0,110.0,46406409604.03226,1292024988196.0,25295673275.0
KPX케미칼,00191472,025000,2020,C,"637,003,840,185","103,372,859,292","64,118,011,388","83,514,892,482",5466059556.0,20.7,86.0,0.0,51.05,300.0,6.0,238960362903.2258,746662323231.0,106652799734.0
한국단자공업,00157070,025540,2020,C,"985,178,227,462","220,972,247,805","78,967,747,809","77,680,259,585",9050714503.0,12.51,22.88,0.0,32.80,1055.0,28.0,419296141129.0323,802497228350.0,108196142975.0
미래산업,00197759,025560,2020,C,"95,757,333,089","31,682,005,163","1,265,380,568","-6,722,372,567",886215152.0,,,0.0,3.69,84.0,1.0,70062268839.67741,41560381733.0,-683396325.0
제이준코스메틱,00136776,025620,2020,C,"87,885,496,181","28,058,348,174","-12,071,037,661","-18,364,670,950",8492877778.0,,,0.0,14.92,115.0,6.0,99427338773.72984,30004265858.0,-5024574706.0
부국철강,00123781,026940,2020,C,"132,192,727,015","18,923,711,690","1,788,700,609","1,026,374,482",36574364550.0,185.8,72.1,0.0,53.44,50.0,5.0,91598790322.58064,"138,930000000","6,670,933,895"
동서,00144395,026960,2020,C,"1,525,770,284,059","128,513,682,208","45,114,689,622","148,332,402,036",2114966786.0,59.0,59.1,0.0,67.36,268.0,10.0,2135630282258.0645,493040722301.0,84004855459.0
마니커,00204208,027740,2020,C,"192,098,719,908","120,212,238,124","-30,941,490,241","-35,169,677,938",365390614.0,,,0.0,26.64,519.0,23.0,130005395990.84676,214794626683.0,-25642309450.0
동아지질,00178754,028100,2020,C,"334,840,487,040","143,304,736,697","3,237,264,977","2,878,891,672",925869691.0,41.5,11.87,0.0,43.27,311.0,27.0,178363608870.96774,314647746513.0,23966827687.0
신도리코,00135795,029530,2020,C,"916,234,313,217","67,712,531,650","-14,618,313,385","-17,106,383,380",172550929.0,,44.9,0.0,48.67,496.0,19.0,263968727173.5887,335846270472.0,-7265086869.0
동원수산,00118044,030720,2020,C,"98,150,228,206","49,992,275,960","-2,093,027,593","-1,511,683,666",131906790.0,,,0.0,20.75,116.0,89.0,42530335750.60484,145370739261.0,6581423382.0
비케이탑스,00273615,030790,2020,C,"69,231,084,851","46,182,267,987","-3,417,462,534","-45,617,597,865",1132948082.0,,,0.0,0.00,11.0,2.0,76930532315.83064,9857851783.0,-16687575886.0
콤텍시스템,00186559,031820,2020,C,"185,294,099,826","86,103,598,552","1,744,237,653","-780,447,596",3685482775.0,,,0.0,23.96,361.0,88.0,95529665830.2016,238630637125.0,15234940289.0
황금에스티,00218575,032560,2020,C,"452,295,227,735","150,228,429,667","23,749,717,803","27,483,273,680",36574364550.0,8.4,4.0,0.0,54.12,117.0,10.0,91493951612.90324,239454495245.0,-14107650261.0
KH 필룩스,00193009,033180,2020,C,"383,138,673,115","113,136,205,779","57,089,312","-44,985,571,716",32018114825.0,,,0.0,19.94,144.0,4.0,404625150850.7661,118815500733.0,7080313502.0
자화전자,00146861,033240,2020,C,"355,988,092,105","83,535,078,752","-19,315,591,022","-7,479,618,132",1737309994.0,,,0.0,32.63,444.0,57.0,195018695564.5161,300686814108.0,-25876636957.0
체시스,00125576,033250,2020,C,"81,849,677,642","59,095,557,917","-2,804,091,417","-4,449,292,764",2116952839.0,,,0.0,41.89,134.0,0.0,62302741935.48387,50170588454.0,2444370687.0
인천도시가스,00145862,034590,2020,C,"340,211,568,454","148,540,215,168","10,771,512,903","14,992,538,478",1190686885.0,45.3,32.0,0.0,68.46,182.0,13.0,110773886919.75809,504491710053.0,10351940955.0
백산,00122551,035150,2020,C,"291,097,332,698","168,664,435,422","3,954,534,205","-11,028,521,121",3825221411.0,,15.8,0.0,52.12,246.0,0.0,136045471774.19354,383111246305.0,32681841909.0
YG PLUS,00249247,037270,2020,C,"150,978,437,293","46,829,152,368","3,949,008,207","693,284,879",3736564721.0,,,0.0,53.01,75.0,6.0,191860781165.9879,70467627776.0,6494441663.0
한미반도체,00161383,042700,2020,C,"326,966,868,038","69,876,325,235","66,649,466,315","65,646,976,995",3446931420.0,39.2,25.5,0.0,49.59,593.0,3.0,517896971234.2742,257385897660.0,37483996929.0
주연테크,00269241,044380,2020,C,"57,589,967,430","19,927,979,564","503,726,175","-1,041,338,900",1309506991.0,,,0.0,26.16,93.0,6.0,69352971593.07259,62660644420.0,4277804487.0
진양화학,00347734,051630,2020,C,"38,258,641,605","10,653,288,367","196,204,525","1,146,105,685",36574364550.0,,,0.0,60.58,82.0,1.0,47751774193.54839,"43,288,270,258","574,798,569"
세이브존I&C,00422895,067830,2020,C,"559,381,457,129","107,305,934,644","14,599,171,241","13,546,071,024",36574364550.0,11.4,7.4,0.0,52.92,272.0,49.0,105410560032.8629,"134,723,061,553","5,975,259,975"
삼성출판사,00423690,068290,2020,C,"292,398,203,181","118,739,111,880","262,569,901","68,773,341,105",36574364550.0,3.75,20.53,0.0,64.94,172.0,123.0,218350806451.6129,"167,106,175,978","27,149,292,324"
대웅제약,00427483,069620,2020,C,"1,363,043,826,228","671,659,304,534","16,867,985,498","13,447,593,952",178741886162.0,50.6,,0.0,51.33,1389.0,26.0,1318472810897.1775,1055423689996.0,100981257110.0
한세엠케이,00357360,069640,2020,C,"149,681,758,411","71,842,627,238","-18,861,876,976","-24,717,931,739",330000000.0,,56.94,0.0,51.06,163.0,0.0,39666754799.47581,220214372262.0,6373666236.0
DSR제강,00151298,069730,2020,C,"206,252,815,744","59,997,585,302","3,534,042,581","6,149,103,525",36574364550.0,10.91,7.8,0.0,55.73,162.0,0.0,60362129032.258064,"176,207000000","12,729,486,727"
용평리조트,00365989,070960,2020,C,"911,905,132,370","534,133,790,212","-6,952,265,836","-23,805,581,917",11770601957.0,,31.52,0.0,45.79,307.0,23.0,213573227015.5847,127417725262.0,50920804509.0
유엔젤,00416654,072130,2020,C,"48,567,846,707","13,146,431,420","1,199,379,872","-1,248,307,887",2034934626.0,,,0.0,19.73,194.0,0.0,51527981832.62096,27063345089.0,6046535986.0
이엔플러스,00469799,074610,2020,C,"90,581,867,981","35,058,083,637","-8,333,208,991","-14,091,243,788",1022000000.0,,,0.0,7.35,60.0,0.0,195533044506.37097,27447157659.0,-7827641487.0
새론오토모티브,00305668,075180,2020,C,"248,085,257,765","30,173,635,594","-2,726,922,349","248,359,597",3901427160.0,45.49,38.96,0.0,65.00,282.0,49.0,79148129032.25807,135660841933.0,15093066366.0
세진중공업,00415628,075580,2020,C,"448,124,447,100","286,959,693,090","1,183,330,258","5,514,539,751",8596245782.0,253.6,43.4,0.0,64.18,190.0,39.0,224873452441.2903,285564708690.0,15714611310.0
텔코웨어,00361488,078000,2020,C,"123,096,513,916","13,083,158,049","546,069,819","1,904,633,163",6514985776.0,144.6,57.7,0.0,29.19,187.0,0.0,120534603952.01611,36401942699.0,326288497.0
일진다이아,00508274,081000,2020,C,"247,688,526,423","59,150,952,031","9,095,834,776","9,649,922,231",4746158515.0,58.6,37.56,0.0,55.22,314.0,3.0,566987916305.4436,168656785984.0,9192589051.0
이월드,00540605,084680,2020,C,"447,853,889,847","85,228,986,991","-14,087,152,320","-17,673,065,322",36574364550.0,,,0.0,74.39,600.0,228.0,391810843409.6774,"131,483,804,560","1,335,652,446"
엔케이,00172228,085310,2020,C,"140,196,785,702","50,718,430,029","-313,881,535","-5,334,898,607",88776249.0,,,0.0,25.91,93.0,9.0,81916820529.19354,69364010171.0,-5702123263.0
진도,00557933,088790,2020,C,"128,453,979,432","31,364,731,748","-1,691,198,041","-751,248,550",2418487.0,,51.8,0.0,50.85,193.0,36.0,37913168020.645164,54469358174.0,12623530642.0
메타랩스,00442835,090370,2020,C,"77,019,665,045","23,555,344,652","-580,360,008","-16,493,581,514",36574364550.0,,,0.0,1.9,51.0,0.0,66314593923.24597,38651184273.0,1363610618.0
세원이앤씨,00585219,091090,2020,C,"324,723,874,777","154,627,980,772","-5,963,074,656","-31,114,415,123",2253079262.0,,,0.0,29.60,288.0,12.0,169474186814.03226,109854507029.0,7235607152.0
디아이씨,00112165,092200,2020,C,"604,617,279,535","533,974,824,669","-70,962,145,911","-117,772,171,076",912601569.0,,,0.0,39.09,728.0,0.0,63210546352.07258,493387379752.0,123094862123.0
기신정기,00106614,092440,2020,C,"251,675,969,698","14,432,033,972","9,258,706,682","10,813,696,422",738757782.0,50.4,50.1,0.0,71.37,450.0,4.0,98673040322.58064,124649549539.0,14913082588.0
형지엘리트,00441243,093240,2020,C,"114,344,168,293","53,840,116,535","1,992,177,674","-1,015,313,123",538255591.0,,,0.0,32.16,36.0,3.0,54504942228.44355,147948730237.0,8807739524.0
진양홀딩스,00646732,100250,2020,C,"548,008,471,823","159,267,419,212","11,580,141,753","38,816,842,803",5166157682.0,35.8,756.5,0.0,62.94,4.0,0.0,139795702981.69354,211539920504.0,13806533528.0
인바이오젠,00652423,101140,2020,C,"96,881,140,291","18,974,862,540","-5,259,525,262","-45,218,379,302",36574364550.0,,,0.0,21.66,55.0,0.0,169389678578.2863,"10,217,711,613","(8,032,820,111)"
쌍방울,00681142,102280,2020,C,"350,525,094,865","135,141,277,145","-1,261,285,101","-18,696,318,114",1259032053.0,,,0.0,18.00,215.0,1.0,136334105130.0242,97235967087.0,10074316390.0
일진전기,00683469,103590,2020,C,"790,379,091,642","481,494,842,226","13,776,691,618","5,007,072,044",3078400650.0,46.15,,0.0,59.73,771.0,35.0,102833789638.30646,707930789714.0,57664627757.0
미원홀딩스,00706715,107590,2020,C,"331,257,262,740","132,989,917,528","21,798,300,318","30,303,032,885",3237429034.0,6.61,9.63,0.0,65.21,15.0,0.0,116571710876.20969,288971437201.0,25040686521.0
호전실업,00226316,111110,2020,C,"272,119,291,261","164,917,411,222","1,538,991,428","-11,121,468,066",16674519675.0,0.0,44.26,0.0,47.26,134.0,14.0,83052903225.80646,292534752619.0,7907885297.0
락앤락,00561866,115390,2020,C,"783,185,018,158","117,856,758,172","28,927,882,916","30,855,959,390",33572884175.0,,,0.0,64.65,542.0,49.0,612674318831.0483,501984850630.0,78822609475.0
KC코트렐,00797364,119650,2020,C,"281,917,548,946","269,571,481,879","-44,693,530,573","-63,093,302,617",2758687043.0,,26.96,0.0,36.52,223.0,60.0,86377661290.32259,327908708731.0,-84946856184.0
조선선재,00796994,120030,2020,C,"125,961,385,802","9,019,080,172","12,709,817,876","11,397,195,934",36574364550.0,17.3,13.9,0.0,51.84,126.0,0.0,118996604880.24191,"59,517,341,792","12,725,813,833"
대성산업,00828789,128820,2020,C,"1,101,676,163,724","615,662,691,860","10,027,475,041","62,638,552,582",36269082094.0,,,0.0,35.05,427.0,95.0,145416557674.71774,832382901948.0,26219372161.0
미원화학,00855163,134380,2020,C,"125,335,557,267","12,430,856,368","16,152,477,354","15,929,356,305",36574364550.0,36.84,27.27,0.0,54.18,200.0,1.0,111978656665.3226,160234351,20703165663
시디즈,00852087,134790,2020,C,-,-,-,-,36574364550.0,2.92,12.54,0.0,60.72,149.0,0.0,98087500000.0,,
드림텍,00415646,192650,2020,C,"604,275,054,497","302,024,084,764","28,603,823,210","19,953,823,670",47738931351.0,61.3,,0.0,62.72,369.0,0.0,624192630590.625,954659458118.0,23951300270.0
제이에스코퍼레이션,00332927,194370,2020,C,"504,395,888,494","353,700,900,808","7,945,475,240","1,710,444,562",3453183818.0,240.8,97.88,0.0,59.39,146.0,4.0,107021424380.08064,402818974793.0,-5647876244.0
금호에이치티,00105606,214330,2020,C,"344,298,588,585","121,158,723,361","-4,710,923,925","-8,373,102,791",2062054968.0,,,0.0,27.69,470.0,18.0,189273099441.1089,219632557451.0,14753678685.0
토니모리,00816544,214420,2020,C,"194,228,001,004","126,955,130,959","-25,530,976,710","-43,205,439,863",8087008920.0,,-15.6,0.0,66.13,135.0,1.0,181187695161.2903,113458576052.0,-8120174671.0
미원에스씨,01234297,268280,2020,C,"327,103,636,590","66,014,613,786","49,208,180,724","45,794,909,678",1919278444.0,24.8,17.4,0.0,69.21,427.0,0.0,433288330563.70966,371989561446.0,70382676860.0
제일약품,01236897,271980,2020,C,"409,663,297,406","237,184,009,648","12,904,372,878","12,551,989,779",4095368651.0,14.7,,0.0,63.60,918.0,16.0,671484935235.4839,691324836677.0,-19046087112.0
동아타이어,01262458,282690,2020,C,"395,823,339,051","28,953,953,770","16,952,903,170","17,998,232,088",1140482185.0,82.38,25.46,0.0,64.90,562.0,0.0,144366658935.6855,143165580908.0,15009074878.0
에어부산,00651901,298690,2020,C,"1,034,490,515,119","924,223,794,563","-188,684,534,775","-169,785,510,832",36574364550.0,,25.6,0.0,44.38,1328.0,52.0,206202844354.8387,"189,918000000","(116,157,983,998)"
삼천당제약,00128546,000250,2020,C,"317,078,865,822","59,382,900,115","5,522,905,191","16,580,831,053",32869341099.0,,12.2,0.0,38.20,398.0,5.0,1021610427952.4192,166862333786.0,3249732702.0
서부T&D,00130383,006730,2020,C,"1,978,940,581,579","1,348,674,282,034","-22,674,450,439","-36,174,159,839",940247173.0,,,0.0,55.1,418.0,52.0,382837001166.129,84757128523.0,-9604569795.0
네이처셀,00117276,007390,2020,C,"85,749,949,699","23,067,827,816","-6,410,732,429","-18,869,661,732",36574364550.0,,,0.0,23.64,99.0,0.0,566060537845.9678,16719797396.0,-5412080219.0
에스엠코어,00137915,007820,2020,C,"92,894,961,096","23,113,378,493","1,559,220,846","41,056,929",1274567183.0,,,0.0,26.65,262.0,29.0,159460516315.1613,104035816132.0,18672965862.0
SGC이테크건설,00141246,016250,2020,C,"663,630,036,116","525,935,554,552","-36,417,532,959","-44,846,174,047",2800370754.0,1.3,7.4,0.0,49.02,736.0,160.0,228508588590.7258,1135750987281.0,66912615351.0
KCC건설,00105466,021320,2020,C,"977,535,499,042","576,990,405,484","54,302,650,524","45,620,741,074",36574364550.0,9.64,11.53,0.0,66.25,832.0,179.0,141761193548.3871,"1,101,613000000","211,088,664,134"
유진기업,00184667,023410,2020,C,"4,708,657,424,261","3,900,569,352,701","45,410,588,152","38,536,970,728",54480110314.0,24.39,46.81,0.0,38.75,631.0,25.0,318509844752.7218,1136317259573.0,65386785589.0
동화기업,00173032,025900,2020,C,"1,586,439,706,471","885,358,571,136","66,825,839,207","51,996,334,066",77882761688.0,,8.32,0.0,71.03,733.0,7.0,634811527184.2742,744878006571.0,136381685227.0
코엔텍,00197476,029960,2020,C,"191,437,177,238","40,047,320,345","31,035,919,250","32,960,391,181",36574364550.0,99.4,81.3,0.0,0.0,86.0,0.0,451707661290.3226,"70,829,816","33,786,161,575"
시그네틱스,00158219,033170,2020,C,"166,745,909,058","60,374,159,529","-14,479,048,347","-42,114,525,655",310000000.0,,,0.0,44.84,144.0,0.0,67609223964.90323,201544560621.0,6073099100.0
코웰패션,00155948,033290,2020,C,"433,388,726,463","95,494,225,074","81,432,583,054","96,336,445,807",10371930059.0,14.33,7.07,0.0,69.21,394.0,137.0,504057977986.6129,426421431264.0,38410222509.0
